season,week,scheme,celebrity_name,total_judge_score,judge_percent,judge_rank,eliminated_after_week,vote_share_point,vote_share_min,vote_share_max,vote_share_width
8,4,percent,Gilles Marini,30.0,0.1239669421487603,1.0,False,0.10773357174787664,0.0,0.9958677685950413,0.9958677685950413
8,4,percent,David Alan Grier,22.0,0.0909090909090909,6.0,False,0.10773357174787664,0.0,0.9958677685950413,0.9958677685950413
8,4,percent,Lawrence Taylor,19.0,0.0785123966942148,8.0,False,0.10773357174787664,0.0,0.9958677685950413,0.9958677685950413
8,4,percent,Ty Murray,25.0,0.1033057851239669,4.0,False,0.10773357174787664,0.0,0.9958677685950413,0.9958677685950413
8,4,percent,Shawn Johnson,25.0,0.1033057851239669,4.0,False,0.10773357174787664,0.0,0.9958677685950413,0.9958677685950413
8,4,percent,Steve Wozniak,12.0,0.0495867768595041,11.0,True,0.015556548949485926,0.0,0.14380165289256203,0.14380165289256203
8,4,percent,Chuck Wicks,22.0,0.0909090909090909,6.0,False,0.10773357174787664,0.0,0.9958677685950413,0.9958677685950413
8,4,percent,Lil' Kim,27.0,0.1115702479338843,3.0,False,0.10773357174787664,0.0,0.9958677685950413,0.9958677685950413
8,4,percent,Steve-O,15.0,0.0619834710743801,10.0,False,0.10862762628520342,0.0041322314049587056,1.0,0.9958677685950413
8,4,percent,Holly Madison,16.0,0.0661157024793388,9.0,True,0.013947250782297721,0.0,0.12892561983471074,0.12892561983471074
8,4,percent,Melissa Rycroft,29.0,0.1198347107438016,2.0,False,0.10773357174787664,0.0,0.9958677685950413,0.9958677685950413
8,5,percent,Gilles Marini,29.0,0.1380952380952381,1.0,False,0.12209302325581396,0.0,0.9666666666666668,0.9666666666666668
8,5,percent,David Alan Grier,22.0,0.1047619047619047,6.0,True,0.014835605453087417,0.0,0.11746031746031751,0.11746031746031751
8,5,percent,Lawrence Taylor,20.0,0.0952380952380952,8.0,False,0.12449879711307138,0.00952380952380949,0.9761904761904763,0.9666666666666668
8,5,percent,Ty Murray,21.0,0.1,7.0,False,0.12329591018444266,0.0047619047619046895,0.9714285714285715,0.9666666666666668
8,5,percent,Shawn Johnson,26.0,0.1238095238095238,2.0,False,0.12209302325581396,0.0,0.9666666666666668,0.9666666666666668
8,5,percent,Chuck Wicks,23.0,0.1095238095238095,5.0,False,0.12209302325581396,0.0,0.9666666666666668,0.9666666666666668
8,5,percent,Lil' Kim,26.0,0.1238095238095238,2.0,False,0.12209302325581396,0.0,0.9666666666666668,0.9666666666666668
8,5,percent,Steve-O,18.0,0.0857142857142857,9.0,False,0.12690457097032878,0.019047619047618994,0.9857142857142858,0.9666666666666668
8,5,percent,Melissa Rycroft,25.0,0.119047619047619,4.0,False,0.12209302325581396,0.0,0.9666666666666668,0.9666666666666668
8,6,percent,Gilles Marini,26.0,0.1397849462365591,3.0,False,0.1395872420262664,0.0,1.0,1.0
8,6,percent,Lawrence Taylor,22.0,0.1182795698924731,6.0,False,0.1395872420262664,0.0,1.0,1.0
8,6,percent,Ty Murray,18.0,0.0967741935483871,7.0,False,0.1395872420262664,0.0,1.0,1.0
8,6,percent,Shawn Johnson,26.0,0.1397849462365591,3.0,False,0.1395872420262664,0.0,1.0,1.0
8,6,percent,Chuck Wicks,23.0,0.1236559139784946,5.0,False,0.1395872420262664,0.0,1.0,1.0
8,6,percent,Lil' Kim,28.0,0.1505376344086021,1.0,False,0.1395872420262664,0.0,1.0,1.0
8,6,percent,Steve-O,16.0,0.086021505376344,8.0,True,0.02288930581613508,0.0,0.16397849462365588,0.16397849462365588
8,6,percent,Melissa Rycroft,27.0,0.1451612903225806,2.0,False,0.1395872420262664,0.0,1.0,1.0
8,7,percent,Gilles Marini,27.0,0.1483516483516483,3.0,False,0.16206589492430987,0.0,1.0,1.0
8,7,percent,Lawrence Taylor,21.0,0.1153846153846153,7.0,True,0.027604630454140702,0.0,0.1703296703296704,0.1703296703296704
8,7,percent,Ty Murray,24.0,0.1318681318681318,6.0,False,0.16206589492430987,0.0,1.0,1.0
8,7,percent,Shawn Johnson,28.0,0.1538461538461538,2.0,False,0.16206589492430987,0.0,1.0,1.0
8,7,percent,Chuck Wicks,27.0,0.1483516483516483,3.0,False,0.16206589492430987,0.0,1.0,1.0
8,7,percent,Lil' Kim,26.0,0.1428571428571428,5.0,False,0.16206589492430987,0.0,1.0,1.0
8,7,percent,Melissa Rycroft,29.0,0.1593406593406593,1.0,False,0.16206589492430987,0.0,1.0,1.0
8,8,percent,Gilles Marini,27.5,0.1762820512820513,2.0,False,0.19211514392991239,0.0,0.983974358974359,0.983974358974359
8,8,percent,Ty Murray,26.0,0.1666666666666666,3.0,False,0.19211514392991239,0.0,0.983974358974359,0.983974358974359
8,8,percent,Shawn Johnson,26.0,0.1666666666666666,3.0,False,0.19211514392991239,0.0,0.983974358974359,0.983974358974359
8,8,percent,Chuck Wicks,25.5,0.1634615384615384,5.0,True,0.033166458072590735,0.0,0.16987179487179488,0.16987179487179488
8,8,percent,Lil' Kim,28.0,0.1794871794871795,1.0,False,0.19211514392991239,0.0,0.983974358974359,0.983974358974359
8,8,percent,Melissa Rycroft,23.0,0.1474358974358974,6.0,False,0.19837296620775968,0.016025641025640996,1.0,0.983974358974359
8,9,percent,Gilles Marini,28.0,0.2097378277153558,2.0,False,0.23496579042131796,0.0,0.9775280898876404,0.9775280898876404
8,9,percent,Ty Murray,23.0,0.1722846441947565,5.0,False,0.24576881526827515,0.022471910112359605,1.0,0.9775280898876404
8,9,percent,Shawn Johnson,28.0,0.2097378277153558,2.0,False,0.23496579042131796,0.0,0.9775280898876404,0.9775280898876404
8,9,percent,Lil' Kim,26.0,0.1947565543071161,4.0,True,0.04933381346777098,0.0,0.20524344569288389,0.20524344569288389
8,9,percent,Melissa Rycroft,28.5,0.2134831460674157,1.0,False,0.23496579042131796,0.0,0.9775280898876404,0.9775280898876404
8,10,percent,Gilles Marini,30.0,0.273972602739726,1.0,False,0.3048016701461378,0.0,1.0,1.0
8,10,percent,Ty Murray,24.0,0.2191780821917808,4.0,True,0.08559498956158665,0.0,0.2808219178082192,0.2808219178082192
8,10,percent,Shawn Johnson,28.0,0.2557077625570776,2.0,False,0.3048016701461378,0.0,1.0,1.0
8,10,percent,Melissa Rycroft,27.5,0.2511415525114155,3.0,False,0.3048016701461378,0.0,1.0,1.0
8,11,percent,Gilles Marini,29.0,0.3314285714285714,2.0,False,0.3333333333333333,0.0,1.0,1.0
8,11,percent,Shawn Johnson,30.0,0.3428571428571428,1.0,False,0.3333333333333333,0.0,1.0,1.0
8,11,percent,Melissa Rycroft,28.5,0.3257142857142857,3.0,False,0.3333333333333333,0.0,1.0,1.0
9,1,percent,Ashley Hamiliton,18.9999,0.0467979676767199,15.0,True,0.005888084719253752,0.0,0.08341550114483208,0.08341550114483208
9,1,percent,Debi Mazar,22.0,0.0541874056646528,10.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Melissa Joan Hart,24.0,0.0591135334523485,9.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Mark Dacascos,28.9998,0.0714283603088091,6.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Chuck Liddell,22.0,0.0541874056646528,10.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Natalie Coughlin,26.9998,0.0665022325211133,7.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Louie Vito,26.9998,0.0665022325211133,7.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Michael Irvin,19.0,0.0467982139831092,14.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Joanna Krupa,33.9999,0.0837439260844377,1.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Kathy Ireland,19.9999,0.0492610315705677,12.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Tom DeLay,19.9999,0.0492610315705677,12.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Macy Gray,18.9999,0.0467979676767199,15.0,True,0.005888084719253752,0.0,0.08341550114483208,0.08341550114483208
9,1,percent,Aaron Carter,31.9999,0.078817798296742,2.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Mya,30.9999,0.0763547344028941,3.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Donny Osmond,29.9999,0.0738916705090463,5.0,False,0.07058741646867804,0.0,1.0,1.0
9,1,percent,Kelly Osbourne,30.9998,0.0763544880965048,4.0,False,0.07058741646867804,0.0,1.0,1.0
9,2,percent,Debi Mazar,21.0,0.0714285714285714,4.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Melissa Joan Hart,19.0,0.064625850340136,9.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Mark Dacascos,21.0,0.0714285714285714,4.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Chuck Liddell,19.0,0.064625850340136,9.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Natalie Coughlin,21.0,0.0714285714285714,4.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Louie Vito,19.0,0.064625850340136,9.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Michael Irvin,20.0,0.0680272108843537,7.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Joanna Krupa,20.0,0.0680272108843537,7.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Kathy Ireland,18.0,0.0612244897959183,13.0,True,0.006240249609984402,0.0,0.08163265306122452,0.08163265306122452
9,2,percent,Tom DeLay,18.0,0.0612244897959183,13.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Aaron Carter,27.0,0.0918367346938775,1.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Mya,27.0,0.0918367346938775,1.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Donny Osmond,25.0,0.0850340136054421,3.0,False,0.0764430577223089,0.0,1.0,1.0
9,2,percent,Kelly Osbourne,19.0,0.064625850340136,9.0,False,0.0764430577223089,0.0,1.0,1.0
9,3,percent,Debi Mazar,17.0,0.065891472868217,10.0,True,0.008646791661814377,0.0,0.09593023255813957,0.09593023255813957
9,3,percent,Melissa Joan Hart,19.0,0.0736434108527131,8.0,False,0.08908815651566324,0.0,0.9883720930232558,0.9883720930232558
9,3,percent,Mark Dacascos,18.0,0.0697674418604651,9.0,False,0.08908815651566324,0.0,0.9883720930232558,0.9883720930232558
9,3,percent,Chuck Liddell,17.0,0.065891472868217,10.0,False,0.08908815651566324,0.0,0.9883720930232558,0.9883720930232558
9,3,percent,Natalie Coughlin,26.0,0.1007751937984496,2.0,False,0.08908815651566324,0.0,0.9883720930232558,0.9883720930232558
9,3,percent,Louie Vito,20.0,0.0775193798449612,6.0,False,0.08908815651566324,0.0,0.9883720930232558,0.9883720930232558
9,3,percent,Michael Irvin,14.0,0.0542635658914728,13.0,False,0.09118434843367886,0.011627906976744207,1.0,0.9883720930232558
9,3,percent,Joanna Krupa,23.0,0.0891472868217054,3.0,False,0.08908815651566324,0.0,0.9883720930232558,0.9883720930232558
9,3,percent,Tom DeLay,15.0,0.0581395348837209,12.0,True,0.009287294747874698,0.0,0.10303617571059433,0.10303617571059433
9,3,percent,Aaron Carter,21.0,0.0813953488372093,4.0,False,0.08908815651566324,0.0,0.9883720930232558,0.9883720930232558
9,3,percent,Mya,27.0,0.1046511627906976,1.0,False,0.08908815651566324,0.0,0.9883720930232558,0.9883720930232558
9,3,percent,Donny Osmond,21.0,0.0813953488372093,4.0,False,0.08908815651566324,0.0,0.9883720930232558,0.9883720930232558
9,3,percent,Kelly Osbourne,20.0,0.0775193798449612,6.0,False,0.08908815651566324,0.0,0.9883720930232558,0.9883720930232558
9,4,percent,Melissa Joan Hart,28.0,0.1157024793388429,1.0,False,0.09872480460715753,0.0,0.9917355371900827,0.9917355371900827
9,4,percent,Mark Dacascos,22.0,0.0909090909090909,7.0,False,0.09872480460715753,0.0,0.9917355371900827,0.9917355371900827
9,4,percent,Chuck Liddell,17.0,0.0702479338842975,9.0,True,0.01110654051830522,0.0,0.11157024793388427,0.11157024793388427
9,4,percent,Natalie Coughlin,24.0,0.0991735537190082,4.0,False,0.09872480460715753,0.0,0.9917355371900827,0.9917355371900827
9,4,percent,Louie Vito,16.0,0.0661157024793388,10.0,False,0.09954751131221719,0.004132231404958692,0.9958677685950413,0.9917355371900827
9,4,percent,Michael Irvin,16.0,0.0661157024793388,10.0,False,0.09954751131221719,0.004132231404958692,0.9958677685950413,0.9917355371900827
9,4,percent,Joanna Krupa,26.0,0.1074380165289256,3.0,False,0.09872480460715753,0.0,0.9917355371900827,0.9917355371900827
9,4,percent,Aaron Carter,18.0,0.0743801652892562,8.0,False,0.09872480460715753,0.0,0.9917355371900827,0.9917355371900827
9,4,percent,Mya,28.0,0.1157024793388429,1.0,False,0.09872480460715753,0.0,0.9917355371900827,0.9917355371900827
9,4,percent,Donny Osmond,24.0,0.0991735537190082,4.0,False,0.09872480460715753,0.0,0.9917355371900827,0.9917355371900827
9,4,percent,Kelly Osbourne,23.0,0.0950413223140495,6.0,False,0.09872480460715753,0.0,0.9917355371900827,0.9917355371900827
9,5,percent,Melissa Joan Hart,23.0,0.0950413223140495,7.0,False,0.10967507053790845,0.0,0.9958677685950413,0.9958677685950413
9,5,percent,Mark Dacascos,26.0,0.1074380165289256,3.0,False,0.10967507053790845,0.0,0.9958677685950413,0.9958677685950413
9,5,percent,Natalie Coughlin,22.0,0.0909090909090909,8.0,True,0.012014198598343497,0.0,0.10909090909090907,0.10909090909090907
9,5,percent,Louie Vito,22.0,0.0909090909090909,8.0,False,0.10967507053790845,0.0,0.9958677685950413,0.9958677685950413
9,5,percent,Michael Irvin,21.0,0.0867768595041322,10.0,False,0.11058523709838904,0.004132231404958692,1.0,0.9958677685950413
9,5,percent,Joanna Krupa,24.0,0.0991735537190082,4.0,False,0.10967507053790845,0.0,0.9958677685950413,0.9958677685950413
9,5,percent,Aaron Carter,24.0,0.0991735537190082,4.0,False,0.10967507053790845,0.0,0.9958677685950413,0.9958677685950413
9,5,percent,Mya,27.0,0.1115702479338843,2.0,False,0.10967507053790845,0.0,0.9958677685950413,0.9958677685950413
9,5,percent,Donny Osmond,29.0,0.1198347107438016,1.0,False,0.10967507053790845,0.0,0.9958677685950413,0.9958677685950413
9,5,percent,Kelly Osbourne,24.0,0.0991735537190082,4.0,False,0.10967507053790845,0.0,0.9958677685950413,0.9958677685950413
9,6,percent,Melissa Joan Hart,23.9999,0.0923076272187096,8.0,True,0.020148477669140075,0.0,0.14615387130186214,0.14615387130186214
9,6,percent,Mark Dacascos,32.0,0.1230773491139007,4.0,False,0.1367974256576556,0.0,0.9923068964469492,0.9923068964469492
9,6,percent,Louie Vito,24.0,0.0923080118354255,7.0,True,0.020148431274466524,0.0,0.14615353476223572,0.14615353476223572
9,6,percent,Michael Irvin,21.9998,0.0846149082823748,9.0,False,0.13891853711045982,0.007693103553050695,1.0,0.9923068964469492
9,6,percent,Joanna Krupa,35.9999,0.1384616331364223,1.0,False,0.1367974256576556,0.0,0.9923068964469492,0.9923068964469492
9,6,percent,Aaron Carter,32.9998,0.1269227470402782,3.0,False,0.1367974256576556,0.0,0.9923068964469492,0.9923068964469492
9,6,percent,Mya,33.0,0.1269235162737101,2.0,False,0.1367974256576556,0.0,0.9923068964469492,0.9923068964469492
9,6,percent,Donny Osmond,30.9999,0.1192307973373753,5.0,False,0.1367974256576556,0.0,0.9923068964469492,0.9923068964469492
9,6,percent,Kelly Osbourne,24.9998,0.096153409761803,6.0,False,0.1367974256576556,0.0,0.9923068964469492,0.9923068964469492
9,7,percent,Mark Dacascos,21.5,0.1225071225071225,7.0,True,0.03512031139419673,0.0,0.1885090218423551,0.1885090218423551
9,7,percent,Michael Irvin,23.5,0.1339031339031339,6.0,True,0.03335102618542107,0.0,0.17901234567901225,0.17901234567901225
9,7,percent,Joanna Krupa,27.5,0.1566951566951566,1.0,False,0.18630573248407645,0.0,1.0,1.0
9,7,percent,Aaron Carter,26.5,0.150997150997151,2.0,False,0.18630573248407645,0.0,1.0,1.0
9,7,percent,Mya,24.5,0.1396011396011396,5.0,False,0.18630573248407645,0.0,1.0,1.0
9,7,percent,Donny Osmond,26.0,0.1481481481481481,3.0,False,0.18630573248407645,0.0,1.0,1.0
9,7,percent,Kelly Osbourne,26.0,0.1481481481481481,3.0,False,0.18630573248407645,0.0,1.0,1.0
9,8,percent,Joanna Krupa,26.0,0.1984732824427481,2.0,False,0.23757707653246285,0.0,1.0,1.0
9,8,percent,Aaron Carter,25.0,0.1908396946564885,4.0,True,0.04969169387014872,0.0,0.20916030534351146,0.20916030534351146
9,8,percent,Mya,29.5,0.2251908396946564,1.0,False,0.23757707653246285,0.0,1.0,1.0
9,8,percent,Donny Osmond,25.0,0.1908396946564885,4.0,False,0.23757707653246285,0.0,1.0,1.0
9,8,percent,Kelly Osbourne,25.5,0.1946564885496183,3.0,False,0.23757707653246285,0.0,1.0,1.0
9,9,percent,Joanna Krupa,27.0,0.2531258701201785,2.0,True,0.07677337900506548,0.0,0.24687412987982146,0.24687412987982146
9,9,percent,Mya,28.9999,0.2718749970703024,1.0,False,0.30126287742699714,0.0,0.968747392569162,0.968747392569162
9,9,percent,Donny Osmond,24.666600000000003,0.2312501699224591,4.0,False,0.31486876981514056,0.021875700197719422,0.9906230927668814,0.968747392569162
9,9,percent,Kelly Osbourne,25.9998,0.2437489628870599,3.0,False,0.3070949737527968,0.009376907233118598,0.9781242998022806,0.968747392569162
9,10,percent,Mya,28.3332,0.3432030932030931,2.0,False,0.3333333333333333,0.0,1.0,1.0
9,10,percent,Donny Osmond,28.9998,0.3512776905634048,1.0,False,0.3333333333333333,0.0,1.0,1.0
9,10,percent,Kelly Osbourne,25.2222,0.305519216233502,3.0,False,0.3333333333333333,0.0,1.0,1.0
10,1,percent,Aiden Turner,15.0,0.0717703349282296,10.0,False,0.09090909090909091,0.0,1.0,1.0
10,1,percent,Shannen Doherty,18.0,0.0861244019138756,6.0,False,0.09090909090909091,0.0,1.0,1.0
10,1,percent,Niecy Nash,18.0,0.0861244019138756,6.0,False,0.09090909090909091,0.0,1.0,1.0
10,1,percent,Buzz Aldrin,14.0,0.0669856459330143,11.0,False,0.09090909090909091,0.0,1.0,1.0
10,1,percent,Chad Ochocinco,18.0,0.0861244019138756,6.0,False,0.09090909090909091,0.0,1.0,1.0
10,1,percent,Evan Lysacek,23.0,0.1100478468899521,2.0,False,0.09090909090909091,0.0,1.0,1.0
10,1,percent,Pamela Anderson,21.0,0.1004784688995215,3.0,False,0.09090909090909091,0.0,1.0,1.0
10,1,percent,Nicole Scherzinger,25.0,0.1196172248803827,1.0,False,0.09090909090909091,0.0,1.0,1.0
10,1,percent,Erin Andrews,21.0,0.1004784688995215,3.0,False,0.09090909090909091,0.0,1.0,1.0
10,1,percent,Kate Gosselin,16.0,0.0765550239234449,9.0,False,0.09090909090909091,0.0,1.0,1.0
10,1,percent,Jake Pavelka,20.0,0.0956937799043062,5.0,False,0.09090909090909091,0.0,1.0,1.0
10,2,percent,Aiden Turner,19.0,0.0863636363636363,8.0,False,0.09826589595375725,0.0045454545454546025,0.9227272727272726,0.918181818181818
10,2,percent,Shannen Doherty,20.0,0.0909090909090909,6.0,True,0.009633911368015412,0.0,0.09090909090909086,0.09090909090909086
10,2,percent,Niecy Nash,21.0,0.0954545454545454,5.0,False,0.0973025048169557,0.0,0.918181818181818,0.918181818181818
10,2,percent,Buzz Aldrin,12.0,0.0545454545454545,11.0,False,0.10500963391136803,0.0363636363636364,0.9545454545454544,0.918181818181818
10,2,percent,Chad Ochocinco,16.0,0.0727272727272727,9.0,False,0.10115606936416185,0.018181818181818202,0.9363636363636362,0.918181818181818
10,2,percent,Evan Lysacek,24.0,0.109090909090909,2.0,False,0.0973025048169557,0.0,0.918181818181818,0.918181818181818
10,2,percent,Pamela Anderson,22.0,0.1,4.0,False,0.0973025048169557,0.0,0.918181818181818,0.918181818181818
10,2,percent,Nicole Scherzinger,28.0,0.1272727272727272,1.0,False,0.0973025048169557,0.0,0.918181818181818,0.918181818181818
10,2,percent,Erin Andrews,23.0,0.1045454545454545,3.0,False,0.0973025048169557,0.0,0.918181818181818,0.918181818181818
10,2,percent,Kate Gosselin,15.0,0.0681818181818181,10.0,False,0.10211946050096342,0.022727272727272804,0.9409090909090908,0.918181818181818
10,2,percent,Jake Pavelka,20.0,0.0909090909090909,6.0,False,0.0973025048169557,0.0,0.918181818181818,0.918181818181818
10,3,percent,Aiden Turner,20.0,0.0985221674876847,7.0,False,0.10945756497357921,0.0,1.0,1.0
10,3,percent,Niecy Nash,21.0,0.1034482758620689,4.0,False,0.10945756497357921,0.0,1.0,1.0
10,3,percent,Buzz Aldrin,13.0,0.064039408866995,10.0,True,0.014881915237787122,0.0,0.1359605911330049,0.1359605911330049
10,3,percent,Chad Ochocinco,20.0,0.0985221674876847,7.0,False,0.10945756497357921,0.0,1.0,1.0
10,3,percent,Evan Lysacek,26.0,0.1280788177339901,1.0,False,0.10945756497357921,0.0,1.0,1.0
10,3,percent,Pamela Anderson,21.0,0.1034482758620689,4.0,False,0.10945756497357921,0.0,1.0,1.0
10,3,percent,Nicole Scherzinger,23.0,0.1133004926108374,2.0,False,0.10945756497357921,0.0,1.0,1.0
10,3,percent,Erin Andrews,23.0,0.1133004926108374,2.0,False,0.10945756497357921,0.0,1.0,1.0
10,3,percent,Kate Gosselin,15.0,0.0738916256157635,9.0,False,0.10945756497357921,0.0,1.0,1.0
10,3,percent,Jake Pavelka,21.0,0.1034482758620689,4.0,False,0.10945756497357921,0.0,1.0,1.0
10,4,percent,Aiden Turner,16.5,0.0889487870619946,8.0,True,0.016418846622145142,0.0,0.13327343516022755,0.13327343516022755
10,4,percent,Niecy Nash,18.0,0.0970350404312668,7.0,False,0.12286462753200754,0.0,0.9973045822102427,0.9973045822102427
10,4,percent,Chad Ochocinco,22.0,0.1185983827493261,4.0,False,0.12286462753200754,0.0,0.9973045822102427,0.9973045822102427
10,4,percent,Evan Lysacek,26.0,0.1401617250673854,1.0,False,0.12286462753200754,0.0,0.9973045822102427,0.9973045822102427
10,4,percent,Pamela Anderson,23.5,0.1266846361185983,3.0,False,0.12286462753200754,0.0,0.9973045822102427,0.9973045822102427
10,4,percent,Nicole Scherzinger,25.0,0.1347708894878706,2.0,False,0.12286462753200754,0.0,0.9973045822102427,0.9973045822102427
10,4,percent,Erin Andrews,19.5,0.105121293800539,5.0,False,0.12286462753200754,0.0,0.9973045822102427,0.9973045822102427
10,4,percent,Kate Gosselin,16.0,0.0862533692722372,9.0,False,0.12352876065380215,0.002695417789757404,1.0,0.9973045822102427
10,4,percent,Jake Pavelka,19.0,0.1024258760107816,6.0,False,0.12286462753200754,0.0,0.9973045822102427,0.9973045822102427
10,5,percent,Niecy Nash,18.0,0.1040462427745664,6.0,False,0.1396005648577769,0.0,1.0,1.0
10,5,percent,Chad Ochocinco,18.0,0.1040462427745664,6.0,False,0.1396005648577769,0.0,1.0,1.0
10,5,percent,Evan Lysacek,27.0,0.1560693641618497,2.0,False,0.1396005648577769,0.0,1.0,1.0
10,5,percent,Pamela Anderson,21.0,0.1213872832369942,5.0,False,0.1396005648577769,0.0,1.0,1.0
10,5,percent,Nicole Scherzinger,29.0,0.1676300578034682,1.0,False,0.1396005648577769,0.0,1.0,1.0
10,5,percent,Erin Andrews,22.0,0.1271676300578034,4.0,False,0.1396005648577769,0.0,1.0,1.0
10,5,percent,Kate Gosselin,15.0,0.0867052023121387,8.0,True,0.022796045995561832,0.0,0.16329479768786126,0.16329479768786126
10,5,percent,Jake Pavelka,23.0,0.1329479768786127,3.0,False,0.1396005648577769,0.0,1.0,1.0
10,6,percent,Niecy Nash,25.9998,0.1244013735931173,6.0,False,0.16217714017646817,0.0,1.0,1.0
10,6,percent,Chad Ochocinco,30.9999,0.148325377166335,3.0,False,0.16217714017646817,0.0,1.0,1.0
10,6,percent,Evan Lysacek,27.0,0.1291870355546645,5.0,False,0.16217714017646817,0.0,1.0,1.0
10,6,percent,Pamela Anderson,29.9998,0.1435401936752898,4.0,False,0.16217714017646817,0.0,1.0,1.0
10,6,percent,Nicole Scherzinger,35.9999,0.1722489022690506,1.0,False,0.16217714017646817,0.0,1.0,1.0
10,6,percent,Erin Andrews,34.0,0.1626799706984664,2.0,False,0.16217714017646817,0.0,1.0,1.0
10,6,percent,Jake Pavelka,24.9999,0.1196171470430762,7.0,True,0.026937158941191013,0.0,0.16609713867120948,0.16609713867120948
10,7,percent,Niecy Nash,24.5,0.157556270096463,6.0,False,0.19542143600416234,0.006430868167202591,1.0,0.9935691318327974
10,7,percent,Chad Ochocinco,26.0,0.1672025723472668,3.0,False,0.19292403746097816,0.0,0.9935691318327974,0.9935691318327974
10,7,percent,Evan Lysacek,27.0,0.1736334405144694,1.0,False,0.19292403746097816,0.0,0.9935691318327974,0.9935691318327974
10,7,percent,Pamela Anderson,25.5,0.1639871382636656,4.0,True,0.032882414151925075,0.0,0.1693461950696677,0.1693461950696677
10,7,percent,Nicole Scherzinger,27.0,0.1736334405144694,1.0,False,0.19292403746097816,0.0,0.9935691318327974,0.9935691318327974
10,7,percent,Erin Andrews,25.5,0.1639871382636656,4.0,False,0.19292403746097816,0.0,0.9935691318327974,0.9935691318327974
10,8,percent,Niecy Nash,21.5,0.1699604743083003,5.0,True,0.0543823584376752,0.0,0.2300395256916996,0.2300395256916996
10,8,percent,Chad Ochocinco,22.5,0.1778656126482213,4.0,False,0.2364044103905812,0.0,1.0,1.0
10,8,percent,Evan Lysacek,26.5,0.2094861660079051,2.0,False,0.2364044103905812,0.0,1.0,1.0
10,8,percent,Nicole Scherzinger,29.5,0.233201581027668,1.0,False,0.2364044103905812,0.0,1.0,1.0
10,8,percent,Erin Andrews,26.5,0.2094861660079051,2.0,False,0.2364044103905812,0.0,1.0,1.0
10,9,percent,Chad Ochocinco,26.0,0.2300884955752212,4.0,True,0.08254397834912042,0.0,0.26991150442477874,0.26991150442477874
10,9,percent,Evan Lysacek,29.5,0.2610619469026549,1.0,False,0.3058186738836265,0.0,1.0,1.0
10,9,percent,Nicole Scherzinger,29.5,0.2610619469026549,1.0,False,0.3058186738836265,0.0,1.0,1.0
10,9,percent,Erin Andrews,28.0,0.247787610619469,3.0,False,0.3058186738836265,0.0,1.0,1.0
10,10,percent,Evan Lysacek,26.8887,0.325268368450467,3.0,False,0.3333333333333333,0.0,1.0,1.0
10,10,percent,Nicole Scherzinger,28.7777,0.3481193038992962,1.0,False,0.3333333333333333,0.0,1.0,1.0
10,10,percent,Erin Andrews,26.9998,0.3266123276502367,2.0,False,0.3333333333333333,0.0,1.0,1.0
11,1,percent,David Hasselhoff,15.0,0.066079295154185,10.0,True,0.009061445862821616,0.0,0.10058737151248165,0.10058737151248165
11,1,percent,Florence Henderson,18.0,0.079295154185022,7.0,False,0.09008532310337986,0.0,1.0,1.0
11,1,percent,Kyle Massey,23.0,0.1013215859030837,2.0,False,0.09008532310337986,0.0,1.0,1.0
11,1,percent,Jennifer Grey,24.0,0.105726872246696,1.0,False,0.09008532310337986,0.0,1.0,1.0
11,1,percent,Rick Fox,22.0,0.0969162995594713,4.0,False,0.09008532310337986,0.0,1.0,1.0
11,1,percent,Kurt Warner,19.0,0.0837004405286343,5.0,False,0.09008532310337986,0.0,1.0,1.0
11,1,percent,Margaret Cho,15.0,0.066079295154185,10.0,False,0.09008532310337986,0.0,1.0,1.0
11,1,percent,Michael Bolton,16.0,0.0704845814977973,9.0,False,0.09008532310337986,0.0,1.0,1.0
11,1,percent,Brandy,23.0,0.1013215859030837,2.0,False,0.09008532310337986,0.0,1.0,1.0
