season,week,name,industry,est_fan_share,uncertainty,num_elim,is_eliminated,is_valid_signal
11,1,Brandy,Singer/Rapper,1.603505055536637e-06,1.4219808765348746e-14,1,False,False
11,1,Bristol Palin,TV Personality,3.0083825899416365e-05,4.907054593922237e-10,1,False,False
11,1,David Hasselhoff,Actor/Actress,9.166060522590486e-21,3.770343223247456e-29,1,True,False
11,1,Florence Henderson,Actor/Actress,0.9997255617724646,0.002147337689458406,1,False,True
11,1,Jennifer Grey,Actor/Actress,2.2985145700225886e-05,6.429330858499128e-09,1,False,False
11,1,Kurt Warner,Athlete,0.00017380280299694276,1.604408240884609e-07,1,False,False
11,1,Kyle Massey,Actor/Actress,2.2077785720395606e-05,6.166685582204002e-12,1,False,False
11,1,Margaret Cho,Comedian,1.508978179869365e-06,2.485515973330258e-14,1,False,False
11,1,Michael Bolton,Singer/Rapper,7.111569462163368e-06,3.7127754864762214e-11,1,False,False
11,1,Rick Fox,Athlete,3.4147516724010103e-06,4.132341464824018e-12,1,False,False
11,1,The Situation,TV Personality,6.805629857260837e-06,2.321834534899439e-12,1,False,False
11,2,Audrina Patridge,TV Personality,9.685515733921572e-06,1.9025940478412735e-11,1,False,False
11,2,Brandy,Singer/Rapper,4.55145318567232e-05,1.1005742663059437e-08,1,False,False
11,2,Bristol Palin,TV Personality,1.2786622117558052e-05,2.5565079683470013e-12,1,False,False
11,2,Florence Henderson,Actor/Actress,8.436665421042432e-06,1.0284804430227423e-10,1,False,False
11,2,Jennifer Grey,Actor/Actress,0.3014790232074948,0.8766118790730426,1,False,True
11,2,Kurt Warner,Athlete,1.4851417985271597e-05,1.4580155561551083e-10,1,False,False
11,2,Kyle Massey,Actor/Actress,1.9755296382369164e-05,2.8159867466523807e-09,1,False,False
11,2,Margaret Cho,Comedian,1.3914308382156822e-05,1.3166677978002088e-10,1,False,False
11,2,Michael Bolton,Singer/Rapper,0.00028636092586825266,0.0005402793192760922,1,True,True
11,2,Rick Fox,Athlete,0.6980310758817286,0.876611879073047,1,False,True
11,2,The Situation,TV Personality,7.85956270302888e-05,1.0351651101146007e-09,1,False,False
11,3,Audrina Patridge,TV Personality,0.0005819517396969735,0.0013320832420604522,1,False,True
11,3,Brandy,Singer/Rapper,1.1517490633378973e-05,4.973019448766081e-12,1,False,False
11,3,Bristol Palin,TV Personality,4.238066933435211e-05,2.4244496180948243e-12,1,False,False
11,3,Florence Henderson,Actor/Actress,0.1829249292374562,0.7243947952359221,1,False,True
11,3,Jennifer Grey,Actor/Actress,0.8162510323769415,0.7243947952359222,1,False,True
11,3,Kurt Warner,Athlete,2.142156515199633e-05,2.484778600358603e-09,1,False,False
11,3,Kyle Massey,Actor/Actress,1.3493559795414934e-06,2.369646721104391e-15,1,False,False
11,3,Margaret Cho,Comedian,4.310400778476326e-06,1.4425634658504179e-11,1,True,False
11,3,Rick Fox,Athlete,0.00012843411871451464,1.2253076068124243e-08,1,False,False
11,3,The Situation,TV Personality,3.267304531351497e-05,1.008533152208419e-11,1,False,False
11,4,Audrina Patridge,TV Personality,6.596777985402111e-06,4.276506226757298e-12,1,False,False
11,4,Brandy,Singer/Rapper,9.302967714562995e-06,5.114818166031989e-13,1,False,False
11,4,Bristol Palin,TV Personality,0.907528776375692,0.61617557320532,1,False,True
11,4,Florence Henderson,Actor/Actress,0.0008654241100882265,0.002931075440313182,1,False,True
11,4,Jennifer Grey,Actor/Actress,0.043593704944807785,0.4033955393824499,1,False,True
11,4,Kurt Warner,Athlete,0.047959976759871334,0.61009335289332,1,False,True
11,4,Kyle Massey,Actor/Actress,4.245646347494614e-06,2.5935059985211303e-13,1,False,False
11,4,Rick Fox,Athlete,2.2881802936919596e-05,8.524989876885939e-12,1,False,False
11,4,The Situation,TV Personality,9.090614557382744e-06,2.894935061958514e-12,1,True,False
11,5,Audrina Patridge,TV Personality,6.195806712579744e-05,5.722474507837026e-12,1,False,False
11,5,Brandy,Singer/Rapper,2.6363261778110986e-05,3.27964081402078e-11,1,False,False
11,5,Bristol Palin,TV Personality,0.3808909202878624,0.9053990229246268,1,False,True
11,5,Florence Henderson,Actor/Actress,4.546922429736048e-05,1.3327667449561813e-07,1,True,False
11,5,Jennifer Grey,Actor/Actress,3.0264910449163526e-05,6.507878890318126e-09,1,False,False
11,5,Kurt Warner,Athlete,0.0007913912240549934,0.009879990112308088,1,False,True
11,5,Kyle Massey,Actor/Actress,0.618150655498659,0.9044287872311277,1,False,True
11,5,Rick Fox,Athlete,2.9775257736011398e-06,9.031701406227361e-13,1,False,False
11,6,Audrina Patridge,TV Personality,8.055958281204546e-05,3.1558505474350493e-06,1,True,False
11,6,Brandy,Singer/Rapper,5.358912792625686e-06,5.747446565532659e-12,1,False,False
11,6,Bristol Palin,TV Personality,0.261062915747514,0.7056744587688719,1,False,True
11,6,Jennifer Grey,Actor/Actress,0.18094898527308545,0.5225119619855632,1,False,True
11,6,Kurt Warner,Athlete,0.20368191985399012,0.4803733031090933,1,False,True
11,6,Kyle Massey,Actor/Actress,0.16237464959299838,0.7118328825271205,1,False,True
11,6,Rick Fox,Athlete,0.19184561103680753,0.5522688741256092,1,False,True
11,7,Brandy,Singer/Rapper,0.01042335588425919,0.16920787487678574,1,False,True
11,7,Bristol Palin,TV Personality,0.6146786546995125,0.9781265842928724,1,False,True
11,7,Jennifer Grey,Actor/Actress,9.864927866999965e-06,5.224515911720215e-13,1,False,False
11,7,Kurt Warner,Athlete,0.07023034532646903,0.5185892437617884,1,False,True
11,7,Kyle Massey,Actor/Actress,0.30465469825996916,0.8127924110376276,1,False,True
11,7,Rick Fox,Athlete,3.0809019238819946e-06,1.7577476694979137e-10,1,True,False
11,8,Brandy,Singer/Rapper,0.6441831047060046,0.8842697034024077,1,False,True
11,8,Bristol Palin,TV Personality,0.3551280941129062,0.8791900636971314,1,False,True
11,8,Jennifer Grey,Actor/Actress,0.0005691682615997493,5.493261391937459e-07,1,False,False
11,8,Kurt Warner,Athlete,0.00010337131213782245,1.4927368126332807e-08,1,True,False
11,8,Kyle Massey,Actor/Actress,1.6261607350672446e-05,7.78015528412011e-13,1,False,False
11,9,Brandy,Singer/Rapper,7.440694760009588e-06,6.254320676353417e-11,1,True,False
11,9,Bristol Palin,TV Personality,0.9444682227995668,0.588719912811866,1,False,True
11,9,Jennifer Grey,Actor/Actress,0.05096351987006305,0.5887199128118661,1,False,True
11,9,Kyle Massey,Actor/Actress,0.0045608166356087805,0.08290191359603721,1,False,True
11,10,Bristol Palin,TV Personality,0.3333333333333333,,0,False,False
11,10,Jennifer Grey,Actor/Actress,0.3333333333333333,,0,False,False
11,10,Kyle Massey,Actor/Actress,0.3333333333333333,,0,False,False
12,1,Chelsea Kane,Actor/Actress,0.09090909090909091,,0,False,False
12,1,Chris Jericho,Athlete,0.09090909090909091,,0,False,False
12,1,Hines Ward,Athlete,0.09090909090909091,,0,False,False
12,1,Kendra Wilkinson,TV Personality,0.09090909090909091,,0,False,False
12,1,Kirstie Alley,Actor/Actress,0.09090909090909091,,0,False,False
12,1,Mike Catherwood,Radio Personality,0.09090909090909091,,0,False,False
12,1,Petra Nemcova,Model,0.09090909090909091,,0,False,False
12,1,Ralph Macchio,Actor/Actress,0.09090909090909091,,0,False,False
12,1,Romeo,Singer/Rapper,0.09090909090909091,,0,False,False
12,1,Sugar Ray Leonard,Athlete,0.09090909090909091,,0,False,False
12,1,Wendy Williams,TV Personality,0.09090909090909091,,0,False,False
12,2,Chelsea Kane,Actor/Actress,8.375267165131851e-05,2.656921290032086e-09,1,False,False
12,2,Chris Jericho,Athlete,1.0059414457517408e-05,4.090217516569755e-12,1,False,False
12,2,Hines Ward,Athlete,1.9072922839681646e-06,1.2707297544413355e-13,1,False,False
12,2,Kendra Wilkinson,TV Personality,0.9816651981355471,0.320635008118332,1,False,True
12,2,Kirstie Alley,Actor/Actress,4.64631067007749e-05,1.019318655101834e-08,1,False,False
12,2,Mike Catherwood,Radio Personality,6.438201058574314e-21,1.2012155603962322e-27,1,True,False
12,2,Petra Nemcova,Model,2.670047917142238e-05,2.3521855426474708e-12,1,False,False
12,2,Ralph Macchio,Actor/Actress,0.00032287845017041616,4.603644854210898e-09,1,False,False
12,2,Romeo,Singer/Rapper,8.357684208212938e-05,3.33312313232371e-09,1,False,False
12,2,Sugar Ray Leonard,Athlete,0.017730054900904846,0.32033177042467226,1,False,True
12,2,Wendy Williams,TV Personality,2.9408707031370805e-05,4.54341321625051e-09,1,False,False
12,3,Chelsea Kane,Actor/Actress,5.188152336622863e-07,1.552475600259232e-14,1,False,False
12,3,Chris Jericho,Athlete,1.759856717054079e-05,1.8241676971089803e-10,1,False,False
12,3,Hines Ward,Athlete,5.0233942360090665e-06,1.2113978558859133e-11,1,False,False
12,3,Kendra Wilkinson,TV Personality,3.842342264487606e-06,6.63343179281155e-11,1,False,False
12,3,Kirstie Alley,Actor/Actress,3.767438541743669e-05,1.1100647326544774e-09,1,False,False
12,3,Petra Nemcova,Model,0.9994168165865401,0.004856664237487207,1,False,True
12,3,Ralph Macchio,Actor/Actress,1.9696489484229176e-05,2.5584262492567615e-09,1,False,False
12,3,Romeo,Singer/Rapper,0.0004766797967185895,0.00040339125400708795,1,False,True
12,3,Sugar Ray Leonard,Athlete,6.4573907763914815e-06,4.760196511750131e-13,1,False,False
12,3,Wendy Williams,TV Personality,1.5692232159932126e-05,1.8079712083900361e-12,1,True,False
12,4,Chelsea Kane,Actor/Actress,0.0009350336622401955,2.1966968296886445e-05,1,False,False
12,4,Chris Jericho,Athlete,0.033835209387669325,0.38893904218979325,1,False,True
12,4,Hines Ward,Athlete,5.725174825455883e-05,3.907596228365074e-09,1,False,False
12,4,Kendra Wilkinson,TV Personality,0.833764051924875,0.7081881926806304,1,False,True
12,4,Kirstie Alley,Actor/Actress,0.13101394063417907,0.7081881926806305,1,False,True
12,4,Petra Nemcova,Model,0.00032787144524962025,0.0009260524019759699,1,False,True
12,4,Ralph Macchio,Actor/Actress,1.3693345006878032e-05,8.898640494910068e-13,1,False,False
12,4,Romeo,Singer/Rapper,1.2073907340510927e-05,3.2238264421947836e-13,1,False,False
12,4,Sugar Ray Leonard,Athlete,4.087394518579383e-05,1.6135401580519168e-10,1,True,False
12,5,Chelsea Kane,Actor/Actress,0.07635127912358909,0.25274275349736175,1,False,True
12,5,Chris Jericho,Athlete,4.5792787813297514e-10,3.815524248549651e-18,1,False,False
12,5,Hines Ward,Athlete,0.3825844078558724,0.27052027732138917,1,False,True
12,5,Kendra Wilkinson,TV Personality,9.551139638192563e-05,2.4090644403552872e-05,1,False,False
12,5,Kirstie Alley,Actor/Actress,0.05876525700752115,0.2775115611852782,1,False,True
12,5,Petra Nemcova,Model,3.9177249345713894e-08,3.7321015427631063e-13,1,True,False
12,5,Ralph Macchio,Actor/Actress,0.16860756984600067,0.25067504436193966,1,False,True
12,5,Romeo,Singer/Rapper,0.3135959351354532,0.48464351717166476,1,False,True
12,6,Chelsea Kane,Actor/Actress,2.760498000021057e-05,1.8507558639223514e-09,1,False,False
12,6,Chris Jericho,Athlete,2.4003376460821518e-05,1.931472201836155e-07,1,True,False
12,6,Hines Ward,Athlete,1.2651701579314348e-05,1.5084656241941237e-11,1,False,False
12,6,Kendra Wilkinson,TV Personality,0.9998810028051166,0.001342525449146259,1,False,True
12,6,Kirstie Alley,Actor/Actress,1.8873783885331348e-05,7.892313037247152e-12,1,False,False
12,6,Ralph Macchio,Actor/Actress,1.729043912144258e-05,7.561192599301887e-12,1,False,False
12,6,Romeo,Singer/Rapper,1.857291383677179e-05,2.1282390324500382e-11,1,False,False
12,7,Chelsea Kane,Actor/Actress,0.2732944536229576,0.7442351116508961,1,False,True
12,7,Hines Ward,Athlete,0.028490063426697906,0.45872367089523114,1,False,True
12,7,Kendra Wilkinson,TV Personality,1.2075449373039367e-06,5.109893116097816e-13,1,True,False
12,7,Kirstie Alley,Actor/Actress,0.27367632463059594,0.8556582501120962,1,False,True
12,7,Ralph Macchio,Actor/Actress,5.063715999491075e-06,2.8473881121841655e-14,1,False,False
12,7,Romeo,Singer/Rapper,0.42453288705881104,0.6403574229264665,1,False,True
12,8,Chelsea Kane,Actor/Actress,0.0019670922250126263,0.018195226729992183,1,False,True
12,8,Hines Ward,Athlete,1.5909679434737997e-05,2.204813867336168e-10,1,False,False
12,8,Kirstie Alley,Actor/Actress,0.5789899690531018,0.7794776520276856,1,False,True
12,8,Ralph Macchio,Actor/Actress,0.4190174465104758,0.7778769349904712,1,False,True
12,8,Romeo,Singer/Rapper,9.582531975601242e-06,3.323289916277875e-09,1,True,False
12,9,Chelsea Kane,Actor/Actress,4.0497713012381297e-05,1.4255198735323006e-10,1,False,False
12,9,Hines Ward,Athlete,0.9780890456937262,0.32611968775589906,1,False,True
12,9,Kirstie Alley,Actor/Actress,0.021805006987341582,0.3261196877558991,1,False,True
12,9,Ralph Macchio,Actor/Actress,6.544960591981912e-05,5.7113550005452854e-08,1,True,False
12,10,Chelsea Kane,Actor/Actress,0.3333333333333333,,0,False,False
12,10,Hines Ward,Athlete,0.3333333333333333,,0,False,False
12,10,Kirstie Alley,Actor/Actress,0.3333333333333333,,0,False,False
13,1,Carson Kressley,TV Personality,4.733466984987567e-06,1.5499949888314334e-12,1,False,False
13,1,Chaz Bono,TV Personality,1.370039347413281e-05,1.3500480541240897e-11,1,False,False
13,1,Chynna Phillips,Singer/Rapper,0.5307410097472655,1.0,1,False,True
13,1,David Arquette,Actor/Actress,9.50515463350396e-06,9.905034038767578e-12,1,False,False
13,1,Elisabetta Canalis,Actor/Actress,0.4217166492974792,1.0,1,False,True
13,1,Hope Solo,Athlete,1.7593379165708603e-06,1.0490417820768078e-12,1,False,False
13,1,J.R. Martinez,Actor/Actress,9.804332344935843e-06,3.336012433324494e-14,1,False,False
13,1,Kristin Cavallari,TV Personality,3.832842925251305e-06,4.473694331961988e-11,1,False,False
13,1,Metta World Peace (Ron),Athlete,1.6295754634876644e-05,1.1122634644970546e-09,1,True,False
13,1,Nancy Grace,TV Personality,1.5584471626553491e-06,2.460615876013915e-12,1,False,False
13,1,Ricki Lake,Actor/Actress,3.803956522012078e-05,5.089800357067366e-14,1,False,False
13,1,Rob Kardashian,TV Personality,0.047443111659957994,0.4114511063005298,1,False,True
13,2,Carson Kressley,TV Personality,0.095330170836457,0.17220652795814959,1,False,True
13,2,Chaz Bono,TV Personality,0.06466475194402148,0.21074066806728792,1,False,True
13,2,Chynna Phillips,Singer/Rapper,0.0011602839138956406,0.017045086075708864,1,False,True
13,2,David Arquette,Actor/Actress,0.26746828252067534,0.3047959785627887,1,False,True
13,2,Elisabetta Canalis,Actor/Actress,8.639745267276192e-30,5.4380916190854605e-36,1,True,False
13,2,Hope Solo,Athlete,0.14431339784918512,0.3302760262659733,1,False,True
13,2,J.R. Martinez,Actor/Actress,0.42698876181671713,0.3778112330871687,1,False,True
13,2,Kristin Cavallari,TV Personality,6.796818319826701e-09,4.022219865782281e-21,1,False,False
13,2,Nancy Grace,TV Personality,3.217952958283861e-07,5.724370577033934e-07,1,False,False
13,2,Ricki Lake,Actor/Actress,7.399686550870591e-05,0.0021062434557805204,1,False,True
13,2,Rob Kardashian,TV Personality,2.5661424450877574e-08,2.507314102775365e-15,1,False,False
13,3,Carson Kressley,TV Personality,0.017592597329476156,0.04910387408870887,1,False,True
13,3,Chaz Bono,TV Personality,0.5752408901617163,0.3221638519360419,1,False,True
13,3,Chynna Phillips,Singer/Rapper,1.7608547566683476e-12,7.175076454383573e-17,1,False,False
13,3,David Arquette,Actor/Actress,1.893126656121139e-06,2.6712926628266428e-06,1,False,False
13,3,Hope Solo,Athlete,0.23912212096790503,0.2974437118181819,1,False,True
13,3,J.R. Martinez,Actor/Actress,8.965199902441019e-12,3.9092786432670964e-23,1,False,False
13,3,Kristin Cavallari,TV Personality,3.1450241281285734e-13,8.339418392651273e-27,1,True,False
13,3,Nancy Grace,TV Personality,0.09592532225314242,0.2178164630598546,1,False,True
13,3,Ricki Lake,Actor/Actress,0.0055736558513689305,0.04375591007809448,1,False,True
13,3,Rob Kardashian,TV Personality,0.06654352029869173,0.21915123945844386,1,False,True
13,4,Carson Kressley,TV Personality,0.8761591211766413,0.16300585623973585,1,False,True
13,4,Chaz Bono,TV Personality,8.28071008156418e-06,7.2641803840900615e-06,1,False,False
13,4,Chynna Phillips,Singer/Rapper,2.5823110329627527e-28,6.672317244131413e-40,1,True,False
13,4,David Arquette,Actor/Actress,0.12373442169122019,0.16300665101521525,1,False,True
13,4,Hope Solo,Athlete,4.1278892875749985e-12,2.7099321104327532e-11,1,False,False
13,4,J.R. Martinez,Actor/Actress,2.293095629121836e-07,7.098821783354536e-51,1,False,False
13,4,Nancy Grace,TV Personality,9.723653275656569e-05,0.0023176878646030607,1,False,True
13,4,Ricki Lake,Actor/Actress,7.105755969547589e-07,5.3326050303425866e-24,1,False,False
13,4,Rob Kardashian,TV Personality,2.1994411348303756e-25,6.041737941878794e-42,1,False,False
13,5,Carson Kressley,TV Personality,1.0660363546141775e-05,1.0948994988676056e-10,1,True,False
13,5,Chaz Bono,TV Personality,0.00015397554762585822,3.1654252449830756e-06,1,False,False
13,5,David Arquette,Actor/Actress,4.841904899384012e-06,1.0228051212601706e-15,1,False,False
13,5,Hope Solo,Athlete,2.042672123826191e-06,3.5952759092255874e-12,1,False,False
13,5,J.R. Martinez,Actor/Actress,1.3125143238272074e-05,6.172477857267239e-13,1,False,False
13,5,Nancy Grace,TV Personality,1.6556984945096923e-05,1.523536539520543e-12,1,False,False
13,5,Ricki Lake,Actor/Actress,0.6597037982074816,1.0,1,False,True
13,5,Rob Kardashian,TV Personality,0.34009499917614006,1.0,1,False,True
13,6,Chaz Bono,TV Personality,3.6923930148338606e-05,2.854003836471914e-11,1,True,False
13,6,David Arquette,Actor/Actress,6.186957297439463e-07,2.8520677960322663e-18,1,False,False
13,6,Hope Solo,Athlete,0.4460707166716605,1.0,1,False,True
13,6,J.R. Martinez,Actor/Actress,1.728567379633721e-05,3.463997492386519e-10,1,False,False
13,6,Nancy Grace,TV Personality,3.028658961839434e-05,4.110244054408355e-09,1,False,False
13,6,Ricki Lake,Actor/Actress,0.5538007433765862,1.0,1,False,True
13,6,Rob Kardashian,TV Personality,4.342506246159109e-05,2.8027299197733496e-09,1,False,False
13,7,David Arquette,Actor/Actress,3.3196078982243176e-06,2.9548670550549987e-12,1,True,False
13,7,Hope Solo,Athlete,7.293798068571575e-06,1.891699810990949e-11,1,False,False
13,7,J.R. Martinez,Actor/Actress,1.2855568750511646e-06,4.580356157048412e-14,1,False,False
13,7,Nancy Grace,TV Personality,0.9999827777866418,8.12676556821712e-05,1,False,False
13,7,Ricki Lake,Actor/Actress,4.283638934729031e-06,1.971262469407321e-10,1,False,False
13,7,Rob Kardashian,TV Personality,1.0396115820751217e-06,9.906245505939684e-14,1,False,False
13,8,Hope Solo,Athlete,3.9359862844600545e-05,6.620672398963264e-12,1,False,False
13,8,J.R. Martinez,Actor/Actress,2.6203204887819977e-06,3.979396926277405e-13,1,False,False
13,8,Nancy Grace,TV Personality,1.4441263396771578e-05,1.915629565878813e-09,1,True,False
13,8,Ricki Lake,Actor/Actress,0.9994378868029732,0.0029759972800196266,1,False,True
13,8,Rob Kardashian,TV Personality,0.0005056917502971233,0.000969574839526721,1,False,True
13,9,Hope Solo,Athlete,8.274169976670242e-06,1.752404248554876e-12,1,True,False
13,9,J.R. Martinez,Actor/Actress,0.0008594093758749914,0.0040976829951686325,1,False,True
13,9,Ricki Lake,Actor/Actress,3.2586980293454595e-05,1.2352021866147572e-10,1,False,False
13,9,Rob Kardashian,TV Personality,0.9990997294738544,0.006422265699222218,1,False,True
13,10,J.R. Martinez,Actor/Actress,0.3333333333333333,,0,False,False
13,10,Ricki Lake,Actor/Actress,0.3333333333333333,,0,False,False
13,10,Rob Kardashian,TV Personality,0.3333333333333333,,0,False,False
14,1,Donald Driver,Athlete,0.08333333333333333,,0,False,False
14,1,Gavin DeGraw,Singer/Rapper,0.08333333333333333,,0,False,False
14,1,Gladys Knight,Singer/Rapper,0.08333333333333333,,0,False,False
14,1,Jack Wagner,Actor/Actress,0.08333333333333333,,0,False,False
14,1,Jaleel White,Actor/Actress,0.08333333333333333,,0,False,False
14,1,Katherine Jenkins,Singer/Rapper,0.08333333333333333,,0,False,False
14,1,Maria Menounos,TV Personality,0.08333333333333333,,0,False,False
14,1,Martina Navratilova,Athlete,0.08333333333333333,,0,False,False
14,1,Melissa Gilbert,Actor/Actress,0.08333333333333333,,0,False,False
14,1,Roshon Fegan,Actor/Actress,0.08333333333333333,,0,False,False
14,1,Sherri Sheperd,Actor/Actress,0.08333333333333333,,0,False,False
14,1,William Levy,Actor/Actress,0.08333333333333333,,0,False,False
14,2,Donald Driver,Athlete,0.0004054487761793842,5.052153083303387e-06,1,False,False
14,2,Gavin DeGraw,Singer/Rapper,3.176576381950522e-05,1.6092669847533948e-08,1,False,False
14,2,Gladys Knight,Singer/Rapper,5.814593265900978e-05,1.0351630288667494e-09,1,False,False
14,2,Jack Wagner,Actor/Actress,1.6582595329089363e-06,9.591329686935473e-12,1,False,False
14,2,Jaleel White,Actor/Actress,6.462996454498725e-05,9.772915134269213e-08,1,False,False
14,2,Katherine Jenkins,Singer/Rapper,1.7664006050928269e-06,5.1557357774129943e-14,1,False,False
14,2,Maria Menounos,TV Personality,2.233698104041255e-06,2.2462636241801814e-14,1,False,False
14,2,Martina Navratilova,Athlete,2.865891412580996e-05,7.388870962096778e-09,1,True,False
14,2,Melissa Gilbert,Actor/Actress,5.597005442019987e-05,2.722354068668844e-09,1,False,False
14,2,Roshon Fegan,Actor/Actress,6.979208390241404e-05,8.573505454436451e-08,1,False,False
14,2,Sherri Sheperd,Actor/Actress,1.1776002383527573e-05,1.3102155285222265e-09,1,False,False
14,2,William Levy,Actor/Actress,0.999268154149723,0.00950782955707441,1,False,True
14,3,Donald Driver,Athlete,1.0897676740812774e-06,3.7143824615746116e-05,1,False,False
14,3,Gavin DeGraw,Singer/Rapper,4.7641444708612776e-05,6.807326181591565e-06,1,False,False
14,3,Gladys Knight,Singer/Rapper,0.10516932473831513,0.3269289449756503,1,False,True
14,3,Jack Wagner,Actor/Actress,2.197646595621901e-21,1.752814298791332e-20,1,True,False
14,3,Jaleel White,Actor/Actress,0.22331193529366505,0.21520469345168064,1,False,True
14,3,Katherine Jenkins,Singer/Rapper,1.2306235856772256e-07,1.5313227333158236e-09,1,False,False
14,3,Maria Menounos,TV Personality,0.1950391480278676,0.24375579642599862,1,False,True
14,3,Melissa Gilbert,Actor/Actress,1.2609744906525128e-06,4.284942241748541e-21,1,False,False
14,3,Roshon Fegan,Actor/Actress,0.47642941173794734,0.4322442458081455,1,False,True
14,3,Sherri Sheperd,Actor/Actress,1.368149689333893e-09,7.858285276164004e-35,1,False,False
14,3,William Levy,Actor/Actress,6.358481095664568e-08,2.76590786649147e-16,1,False,False
14,4,Donald Driver,Athlete,1.8553664771513738e-06,1.2419787319404331e-13,1,False,False
14,4,Gavin DeGraw,Singer/Rapper,3.472193593190012e-06,5.514357728653709e-12,1,False,False
14,4,Gladys Knight,Singer/Rapper,0.7946414601387581,0.9877650725588829,1,False,True
14,4,Jaleel White,Actor/Actress,2.0174400281397345e-06,3.2443999294114594e-12,1,False,False
14,4,Katherine Jenkins,Singer/Rapper,0.20525493676411372,0.987765072558883,1,False,True
14,4,Maria Menounos,TV Personality,7.793257904004115e-06,4.958688571708031e-12,1,False,False
14,4,Melissa Gilbert,Actor/Actress,2.8811217318803404e-06,7.003201965272836e-15,1,False,False
14,4,Roshon Fegan,Actor/Actress,5.303141411582619e-05,4.1457750503081137e-13,1,False,False
14,4,Sherri Sheperd,Actor/Actress,3.9492852852453595e-06,6.292854712702291e-12,1,True,False
14,4,William Levy,Actor/Actress,2.860301799014336e-05,1.649593667435204e-08,1,False,False
14,5,Donald Driver,Athlete,0.1875631284415722,0.7840765021370237,1,False,True
14,5,Gavin DeGraw,Singer/Rapper,8.082207602790078e-06,4.097268927379956e-10,1,True,False
14,5,Gladys Knight,Singer/Rapper,5.9013198188320145e-06,1.891986371227341e-12,1,False,False
14,5,Jaleel White,Actor/Actress,0.8118104628636271,0.7840765021370237,1,False,True
14,5,Katherine Jenkins,Singer/Rapper,4.766333629565974e-06,2.102313960996515e-13,1,False,False
14,5,Maria Menounos,TV Personality,0.000256867365686372,5.520870690172183e-05,1,False,False
14,5,Melissa Gilbert,Actor/Actress,1.4560933903807651e-05,1.618891192736551e-10,1,False,False
14,5,Roshon Fegan,Actor/Actress,0.0003315044885438342,7.094732317788153e-05,1,False,False
14,5,William Levy,Actor/Actress,4.72604561538302e-06,8.068052049608354e-12,1,False,False
14,6,Donald Driver,Athlete,3.714786760954416e-06,3.901550415437943e-14,1,False,False
14,6,Gladys Knight,Singer/Rapper,2.9539325148928638e-05,9.610874280503077e-13,1,True,False
14,6,Jaleel White,Actor/Actress,4.32273981285503e-05,3.880707049040698e-10,1,False,False
14,6,Katherine Jenkins,Singer/Rapper,0.0008293820175904102,0.008507884686682248,1,False,True
14,6,Maria Menounos,TV Personality,0.9990629724687751,0.011584285612183942,1,False,True
14,6,Melissa Gilbert,Actor/Actress,1.1585215777851802e-05,3.2061118490315272e-12,1,False,False
14,6,Roshon Fegan,Actor/Actress,1.0707391286277965e-06,5.568578749418259e-16,1,False,False
14,6,William Levy,Actor/Actress,1.8508048689690293e-05,1.43498143479423e-10,1,False,False
14,7,Donald Driver,Athlete,3.7075286148399504e-05,1.7160998257272053e-08,1,False,False
14,7,Jaleel White,Actor/Actress,2.5750981244754854e-06,4.9759031120793914e-14,1,True,False
14,7,Katherine Jenkins,Singer/Rapper,1.3152444089782845e-05,1.4719840939111527e-11,1,False,False
14,7,Maria Menounos,TV Personality,1.9140016730230374e-05,6.975753261957002e-10,1,False,False
14,7,Melissa Gilbert,Actor/Actress,0.9819422581795301,0.3387341915474009,1,False,True
14,7,Roshon Fegan,Actor/Actress,0.00011607056834312979,3.1996974090141186e-07,1,False,False
14,7,William Levy,Actor/Actress,0.01786972840703262,0.3387341915474013,1,False,True
14,8,Donald Driver,Athlete,0.610210055689664,0.7191025682376722,2,False,True
14,8,Katherine Jenkins,Singer/Rapper,0.17866727308559394,0.6007541836923459,2,False,True
14,8,Maria Menounos,TV Personality,0.21108463866406338,0.7391344333111005,2,False,True
14,8,Melissa Gilbert,Actor/Actress,3.615129032811934e-05,2.7954116691334823e-12,2,True,False
14,8,Roshon Fegan,Actor/Actress,1.1095535253138691e-06,3.1435708521505815e-11,2,True,False
14,8,William Levy,Actor/Actress,7.717168238959566e-07,1.1645206363377987e-14,2,False,False
14,9,Donald Driver,Athlete,0.32826728296485214,0.8470064808956155,1,False,True
14,9,Katherine Jenkins,Singer/Rapper,0.28786818453498675,0.8889724863887704,1,False,True
14,9,Maria Menounos,TV Personality,0.0001965831592145038,3.8452469881494605e-06,1,True,False
14,9,William Levy,Actor/Actress,0.38366794934094633,0.8342200528769858,1,False,True
14,10,Donald Driver,Athlete,0.3333333333333333,,0,False,False
14,10,Katherine Jenkins,Singer/Rapper,0.3333333333333333,,0,False,False
14,10,William Levy,Actor/Actress,0.3333333333333333,,0,False,False
15,1,Apolo Anton Ohno,Athlete,7.778632291026399e-06,6.302100074504021e-13,1,False,False
15,1,Bristol Palin,TV Personality,0.044872432915639165,0.5002532751950183,1,False,True
15,1,Drew Lachey,Singer/Rapper,6.142015385898518e-05,5.4264191091970236e-11,1,False,False
15,1,Emmitt Smith,Athlete,0.10844376552727394,0.46565703118929264,1,False,True
15,1,Gilles Marini,Actor/Actress,0.00030588388830254915,1.1223025557440037e-05,1,False,False
