Season,Week,Name,Judge_Percent,Fan_Min,Fan_Max,Fan_Est,Is_Eliminated
7,5,Maurice Greene,13.846153846153841,0.0,98.94435897435896,49.47217948717948,False
7,5,Warren Sapp,12.82051282051282,0.0,98.94435897435896,49.47217948717948,False
7,5,Toni Braxton,11.28205128205128,0.0,13.709198717948718,6.854599358974359,True
7,5,Lance Bass,10.76923076923077,0.5228205128205092,99.46717948717948,49.995,False
7,5,Brooke Burke,14.871794871794869,0.0,98.94435897435896,49.47217948717948,False
7,6,Cloris Leachman,9.375,0.0,19.187857142857137,9.593928571428568,True
7,6,Susan Lucci,14.374999999999998,0.0,100.0,50.0,False
7,6,Cody Linley,14.374999999999998,0.0,100.0,50.0,False
7,6,Maurice Greene,13.125,0.0,100.0,50.0,False
7,6,Warren Sapp,15.625,0.0,100.0,50.0,False
7,6,Lance Bass,16.875,0.0,100.0,50.0,False
7,6,Brooke Burke,16.25,0.0,100.0,50.0,False
7,7,Susan Lucci,16.32653061224489,0.0,16.9984693877551,8.49923469387755,True
7,7,Cody Linley,14.96598639455782,1.370544217687071,97.94918367346939,49.65986394557823,False
7,7,Maurice Greene,17.00680272108843,0.0,96.57863945578232,48.28931972789116,False
7,7,Warren Sapp,14.28571428571428,2.0508163265306116,98.62945578231293,50.34013605442177,False
7,7,Lance Bass,17.00680272108843,0.0,96.57863945578232,48.28931972789116,False
7,7,Brooke Burke,20.40816326530612,0.0,96.57863945578232,48.28931972789116,False
7,8,Cody Linley,18.8235294117647,0.01,100.0,50.005,False
7,8,Maurice Greene,18.8235294117647,0.0,21.168470588235294,10.584235294117647,True
7,8,Warren Sapp,21.17647058823529,0.0,99.99,49.995,False
7,8,Lance Bass,19.6078431372549,0.0,99.99,49.995,False
7,8,Brooke Burke,21.56862745098039,0.0,99.99,49.995,False
7,9,Cody Linley,22.88557213930348,0.0,27.106927860696516,13.553463930348258,True
7,9,Warren Sapp,24.37810945273631,0.0,100.0,50.0,False
7,9,Lance Bass,28.35820895522388,0.0,100.0,50.0,False
7,9,Brooke Burke,24.37810945273631,0.0,100.0,50.0,False
8,2,Gilles Marini,10.18867924528302,0.0,97.69584905660379,48.847924528301895,False
8,2,Denise Richards,7.924528301886791,0.0,97.69584905660379,48.847924528301895,False
8,2,David Alan Grier,6.41509433962264,0.38735849056602967,98.08320754716982,49.235283018867925,False
8,2,Lawrence Taylor,7.54716981132075,0.0,97.69584905660379,48.847924528301895,False
8,2,Ty Murray,7.54716981132075,0.0,97.69584905660379,48.847924528301895,False
8,2,Shawn Johnson,9.0566037735849,0.0,97.69584905660379,48.847924528301895,False
8,2,Steve Wozniak,6.41509433962264,0.38735849056602967,98.08320754716982,49.235283018867925,False
8,2,Belinda Carlisle,6.79245283018867,0.0,8.582931785195942,4.291465892597971,True
8,2,Chuck Wicks,7.54716981132075,0.0,97.69584905660379,48.847924528301895,False
8,2,Lil' Kim,8.67924528301886,0.0,97.69584905660379,48.847924528301895,False
8,2,Steve-O,5.28301886792452,1.5194339622641497,99.21528301886794,50.36735849056604,False
8,2,Holly Madison,6.79245283018867,0.01,97.7058490566038,48.8579245283019,False
8,2,Melissa Rycroft,9.81132075471698,0.0,97.69584905660379,48.847924528301895,False
8,3,Gilles Marini,10.62992125984252,0.0,97.22409448818897,48.612047244094484,False
8,3,Denise Richards,6.29921259842519,0.0,10.358287401574808,5.179143700787404,True
8,3,David Alan Grier,9.44881889763779,0.0,97.22409448818897,48.612047244094484,False
8,3,Lawrence Taylor,7.87401574803149,0.0,97.22409448818897,48.612047244094484,False
8,3,Ty Murray,9.05511811023622,0.0,97.22409448818897,48.612047244094484,False
8,3,Shawn Johnson,10.62992125984252,0.0,97.22409448818897,48.612047244094484,False
8,3,Steve Wozniak,3.93700787401574,2.3722047244094497,99.59629921259842,50.98425196850394,False
8,3,Chuck Wicks,9.05511811023622,0.0,97.22409448818898,48.61204724409449,False
8,3,Lil' Kim,9.84251968503937,0.0,97.22409448818898,48.61204724409449,False
8,3,Steve-O,5.9055118110236196,0.40370078740157056,97.62779527559056,49.01574803149607,False
8,3,Holly Madison,6.6929133858267695,0.0,97.22409448818898,48.61204724409449,False
8,3,Melissa Rycroft,10.62992125984252,0.0,97.22409448818898,48.61204724409449,False
8,4,Gilles Marini,12.39669421487603,0.0,100.0,50.0,False
8,4,David Alan Grier,9.09090909090909,0.0,100.0,50.0,False
8,4,Lawrence Taylor,7.85123966942148,0.0,100.0,50.0,False
8,4,Ty Murray,10.33057851239669,0.0,100.0,50.0,False
8,4,Shawn Johnson,10.33057851239669,0.0,100.0,50.0,False
8,4,Steve Wozniak,4.95867768595041,0.0,13.21404958677686,6.60702479338843,True
8,4,Chuck Wicks,9.09090909090909,0.0,100.0,50.0,False
8,4,Lil' Kim,11.15702479338843,0.0,100.0,50.0,False
8,4,Steve-O,6.19834710743801,0.0,100.0,50.0,False
8,4,Holly Madison,6.61157024793388,0.0,100.0,50.0,False
8,4,Melissa Rycroft,11.98347107438016,0.0,100.0,50.0,False
8,5,Gilles Marini,13.80952380952381,0.0,96.63666666666667,48.318333333333335,False
8,5,David Alan Grier,10.47619047619047,0.0,11.737142857142858,5.868571428571429,True
8,5,Lawrence Taylor,9.52380952380952,0.962380952380949,97.59904761904762,49.28071428571429,False
8,5,Ty Murray,10.0,0.4861904761904692,97.12285714285714,48.80452380952381,False
8,5,Shawn Johnson,12.38095238095238,0.0,96.63666666666667,48.318333333333335,False
8,5,Chuck Wicks,10.952380952380949,0.0,96.63666666666667,48.318333333333335,False
8,5,Lil' Kim,12.38095238095238,0.0,96.63666666666667,48.318333333333335,False
8,5,Steve-O,8.57142857142857,1.9147619047618998,98.55142857142857,50.23309523809524,False
8,5,Melissa Rycroft,11.9047619047619,0.0,96.63666666666667,48.318333333333335,False
8,6,Gilles Marini,13.97849462365591,0.0,100.0,50.0,False
8,6,Lawrence Taylor,11.82795698924731,0.0,100.0,50.0,False
8,6,Ty Murray,9.67741935483871,0.0,100.0,50.0,False
8,6,Shawn Johnson,13.97849462365591,0.0,100.0,50.0,False
8,6,Chuck Wicks,12.36559139784946,0.0,100.0,50.0,False
8,6,Lil' Kim,15.05376344086021,0.0,100.0,50.0,False
8,6,Steve-O,8.6021505376344,0.0,16.389099462365596,8.194549731182798,True
8,6,Melissa Rycroft,14.51612903225806,0.0,100.0,50.0,False
8,7,Gilles Marini,14.83516483516483,0.0,100.0,50.0,False
8,7,Lawrence Taylor,11.53846153846153,0.0,17.02439560439561,8.512197802197806,True
8,7,Ty Murray,13.186813186813179,0.0,100.0,50.0,False
8,7,Shawn Johnson,15.38461538461538,0.0,100.0,50.0,False
8,7,Chuck Wicks,14.83516483516483,0.0,100.0,50.0,False
8,7,Lil' Kim,14.28571428571428,0.0,100.0,50.0,False
8,7,Melissa Rycroft,15.93406593406593,0.0,100.0,50.0,False
8,8,Gilles Marini,17.628205128205128,0.0,98.3874358974359,49.19371794871795,False
8,8,Ty Murray,16.66666666666666,0.0,98.3874358974359,49.19371794871795,False
8,8,Shawn Johnson,16.66666666666666,0.0,98.3874358974359,49.19371794871795,False
8,8,Chuck Wicks,16.34615384615384,0.0,16.97884615384616,8.48942307692308,True
8,8,Lil' Kim,17.94871794871795,0.0,98.3874358974359,49.19371794871795,False
8,8,Melissa Rycroft,14.743589743589741,1.6125641025640987,100.0,50.80628205128205,False
8,9,Gilles Marini,20.97378277153558,0.0,97.74280898876404,48.87140449438202,False
8,9,Ty Murray,17.22846441947565,2.257191011235962,100.0,51.12859550561798,False
8,9,Shawn Johnson,20.97378277153558,0.0,97.74280898876404,48.87140449438202,False
8,9,Lil' Kim,19.475655430711612,0.0,20.516344569288385,10.258172284644193,True
8,9,Melissa Rycroft,21.34831460674157,0.0,97.74280898876404,48.87140449438202,False
8,10,Gilles Marini,27.397260273972602,0.0,100.0,50.0,False
8,10,Ty Murray,21.91780821917808,0.0,28.074691780821915,14.037345890410958,True
8,10,Shawn Johnson,25.570776255707763,0.0,100.0,50.0,False
8,10,Melissa Rycroft,25.11415525114155,0.0,100.0,50.0,False
9,1,Ashley Hamiliton,4.67979676767199,0.0,7.810828232328005,3.9054141161640024,True
9,1,Debi Mazar,5.41874056646528,0.0,99.98002463063892,49.99001231531946,False
9,1,Melissa Joan Hart,5.911353345234851,0.0,99.98002463063892,49.99001231531946,False
9,1,Mark Dacascos,7.14283603088091,0.0,99.98002463063892,49.99001231531946,False
9,1,Chuck Liddell,5.41874056646528,0.0,99.98002463063892,49.99001231531946,False
9,1,Natalie Coughlin,6.65022325211133,0.0,99.98002463063892,49.99001231531946,False
9,1,Louie Vito,6.65022325211133,0.0,99.98002463063892,49.99001231531946,False
9,1,Michael Irvin,4.679821398310921,0.0099753693610689,99.99,49.999987684680534,False
9,1,Joanna Krupa,8.37439260844377,0.0,99.98002463063892,49.99001231531946,False
9,1,Kathy Ireland,4.92610315705677,0.0,99.98002463063892,49.99001231531946,False
9,1,Tom DeLay,4.92610315705677,0.0,99.98002463063892,49.99001231531946,False
9,1,Macy Gray,4.67979676767199,0.01,99.99002463063893,50.000012315319466,False
9,1,Aaron Carter,7.8817798296742,0.0,99.98002463063892,49.99001231531946,False
9,1,Mya,7.63547344028941,0.0,99.98002463063892,49.99001231531946,False
9,1,Donny Osmond,7.389167050904629,0.0,99.98002463063892,49.99001231531946,False
9,1,Kelly Osbourne,7.63544880965048,0.0,99.98002463063892,49.99001231531946,False
9,2,Debi Mazar,7.14285714285714,0.0,99.99,49.995,False
9,2,Melissa Joan Hart,6.4625850340136,0.0,99.99,49.995,False
9,2,Mark Dacascos,7.14285714285714,0.0,99.99,49.995,False
9,2,Chuck Liddell,6.4625850340136,0.0,99.99,49.995,False
9,2,Natalie Coughlin,7.14285714285714,0.0,99.99,49.995,False
9,2,Louie Vito,6.4625850340136,0.0,99.99,49.995,False
9,2,Michael Irvin,6.802721088435371,0.0,99.99,49.995,False
9,2,Joanna Krupa,6.802721088435371,0.0,99.99,49.995,False
9,2,Kathy Ireland,6.122448979591829,0.0,8.153979591836737,4.076989795918369,True
9,2,Tom DeLay,6.122448979591829,0.01,100.0,50.005,False
9,2,Aaron Carter,9.18367346938775,0.0,99.99,49.995,False
9,2,Mya,9.18367346938775,0.0,99.99,49.995,False
9,2,Donny Osmond,8.50340136054421,0.0,99.99,49.995,False
9,2,Kelly Osbourne,6.4625850340136,0.0,99.99,49.995,False
9,3,Debi Mazar,6.5891472868217,0.0,8.78623732856291,4.393118664281455,True
9,3,Melissa Joan Hart,7.3643410852713105,0.0,98.03201550387597,49.016007751937984,False
9,3,Mark Dacascos,6.97674418604651,0.0,98.03201550387597,49.016007751937984,False
9,3,Chuck Liddell,6.5891472868217,0.01,98.04201550387597,49.02600775193799,False
9,3,Natalie Coughlin,10.07751937984496,0.0,98.03201550387597,49.016007751937984,False
9,3,Louie Vito,7.75193798449612,0.0,98.03201550387597,49.016007751937984,False
9,3,Michael Irvin,5.42635658914728,1.1727906976744207,99.20480620155038,50.1887984496124,False
9,3,Joanna Krupa,8.91472868217054,0.0,98.03201550387597,49.016007751937984,False
9,3,Tom DeLay,5.81395348837209,0.7851937984496102,98.81720930232558,49.801201550387596,False
9,3,Aaron Carter,8.139534883720929,0.0,98.03201550387597,49.016007751937984,False
9,3,Mya,10.46511627906976,0.0,98.03201550387597,49.016007751937984,False
9,3,Donny Osmond,8.139534883720929,0.0,98.03201550387597,49.016007751937984,False
9,3,Kelly Osbourne,7.75193798449612,0.0,98.03201550387597,49.016007751937984,False
9,4,Melissa Joan Hart,11.57024793388429,0.0,99.15355371900827,49.576776859504136,False
9,4,Mark Dacascos,9.09090909090909,0.0,99.15355371900827,49.576776859504136,False
9,4,Chuck Liddell,7.0247933884297495,0.0,11.147933884297519,5.573966942148759,True
9,4,Natalie Coughlin,9.91735537190082,0.0,99.15355371900827,49.576776859504136,False
9,4,Louie Vito,6.61157024793388,0.4232231404958695,99.57677685950414,50.0,False
9,4,Michael Irvin,6.61157024793388,0.4232231404958695,99.57677685950414,50.0,False
9,4,Joanna Krupa,10.743801652892559,0.0,99.15355371900827,49.576776859504136,False
9,4,Aaron Carter,7.43801652892562,0.0,99.15355371900827,49.576776859504136,False
9,4,Mya,11.57024793388429,0.0,99.15355371900827,49.576776859504136,False
9,4,Donny Osmond,9.91735537190082,0.0,99.15355371900827,49.576776859504136,False
9,4,Kelly Osbourne,9.50413223140495,0.0,99.15355371900827,49.576776859504136,False
9,5,Melissa Joan Hart,9.50413223140495,0.0,99.56677685950413,49.783388429752065,False
9,5,Mark Dacascos,10.743801652892559,0.0,99.56677685950413,49.783388429752065,False
9,5,Natalie Coughlin,9.09090909090909,0.0,10.900090909090908,5.450045454545454,True
9,5,Louie Vito,9.09090909090909,0.01,99.57677685950414,49.79338842975207,False
9,5,Michael Irvin,8.67768595041322,0.4232231404958695,99.99,50.20661157024793,False
9,5,Joanna Krupa,9.91735537190082,0.0,99.56677685950413,49.783388429752065,False
9,5,Aaron Carter,9.91735537190082,0.0,99.56677685950413,49.783388429752065,False
9,5,Mya,11.15702479338843,0.0,99.56677685950413,49.783388429752065,False
9,5,Donny Osmond,11.98347107438016,0.0,99.56677685950413,49.783388429752065,False
9,5,Kelly Osbourne,9.91735537190082,0.0,99.56677685950413,49.783388429752065,False
9,6,Melissa Joan Hart,9.23076272187096,0.0,12.982570611462368,6.491285305731184,True
9,6,Mark Dacascos,12.30773491139007,0.0,99.21076656803811,49.605383284019055,False
9,6,Louie Vito,9.23080118354255,0.009961538328410171,99.22072810636652,49.61534482234747,False
9,6,Michael Irvin,8.46149082823748,0.7792718936334799,99.99003846167159,50.38465517765253,False
9,6,Joanna Krupa,13.84616331364223,0.0,99.21076656803811,49.605383284019055,False
9,6,Aaron Carter,12.69227470402782,0.0,99.21076656803811,49.605383284019055,False
9,6,Mya,12.692351627371009,0.0,99.21076656803811,49.605383284019055,False
9,6,Donny Osmond,11.923079733737529,0.0,99.21076656803811,49.605383284019055,False
9,6,Kelly Osbourne,9.6153409761803,0.0,99.21076656803811,49.605383284019055,False
9,7,Mark Dacascos,12.250712250712251,0.0,16.31214489214489,8.156072446072445,True
9,7,Michael Irvin,13.390313390313391,0.0,100.0,50.0,False
9,7,Joanna Krupa,15.66951566951566,0.0,100.0,50.0,False
9,7,Aaron Carter,15.0997150997151,0.0,100.0,50.0,False
9,7,Mya,13.96011396011396,0.0,100.0,50.0,False
9,7,Donny Osmond,14.814814814814811,0.0,100.0,50.0,False
9,7,Kelly Osbourne,14.814814814814811,0.0,100.0,50.0,False
9,8,Joanna Krupa,19.84732824427481,0.0,99.99,49.995,False
9,8,Aaron Carter,19.08396946564885,0.0,20.908030534351145,10.454015267175572,True
9,8,Mya,22.51908396946564,0.0,99.99,49.995,False
9,8,Donny Osmond,19.08396946564885,0.01,100.0,50.005,False
9,8,Kelly Osbourne,19.46564885496183,0.0,99.99,49.995,False
9,9,Joanna Krupa,25.31258701201785,0.0,24.679912987982142,12.339956493991071,True
9,9,Mya,27.187499707030238,0.0,96.85473925691619,48.427369628458095,False
9,9,Donny Osmond,23.125016992245907,2.197570019771943,99.05230927668813,50.62493964823004,False
9,9,Kelly Osbourne,24.37489628870599,0.9476907233118601,97.80242998022806,49.37506035176996,False
10,2,Aiden Turner,8.63636363636363,0.46454545454546037,92.23272727272725,46.34863636363635,False
10,2,Shannen Doherty,9.09090909090909,0.0,9.081818181818177,4.540909090909088,True
10,2,Niecy Nash,9.54545454545454,0.0,91.76818181818179,45.884090909090894,False
10,2,Buzz Aldrin,5.45454545454545,3.64636363636364,95.41454545454543,49.53045454545454,False
10,2,Chad Ochocinco,7.27272727272727,1.8281818181818201,93.5963636363636,47.71227272727271,False
10,2,Evan Lysacek,10.9090909090909,0.0,91.76818181818179,45.884090909090894,False
10,2,Pamela Anderson,10.0,0.0,91.76818181818179,45.884090909090894,False
10,2,Nicole Scherzinger,12.72727272727272,0.0,91.76818181818179,45.884090909090894,False
10,2,Erin Andrews,10.45454545454545,0.0,91.76818181818179,45.884090909090894,False
10,2,Kate Gosselin,6.8181818181818095,2.2827272727272803,94.05090909090907,48.16681818181818,False
10,2,Jake Pavelka,9.09090909090909,0.01,91.77818181818179,45.8940909090909,False
10,3,Aiden Turner,9.85221674876847,0.0,100.0,50.0,False
10,3,Niecy Nash,10.34482758620689,0.0,100.0,50.0,False
10,3,Buzz Aldrin,6.4039408866995,0.0,13.587059113300494,6.793529556650247,True
10,3,Chad Ochocinco,9.85221674876847,0.0,100.0,50.0,False
10,3,Evan Lysacek,12.80788177339901,0.0,100.0,50.0,False
10,3,Pamela Anderson,10.34482758620689,0.0,100.0,50.0,False
10,3,Nicole Scherzinger,11.33004926108374,0.0,100.0,50.0,False
10,3,Erin Andrews,11.33004926108374,0.0,100.0,50.0,False
10,3,Kate Gosselin,7.38916256157635,0.0,100.0,50.0,False
10,3,Jake Pavelka,10.34482758620689,0.0,100.0,50.0,False
10,4,Aiden Turner,8.89487870619946,0.0,13.318454627133868,6.659227313566934,True
10,4,Niecy Nash,9.70350404312668,0.0,99.72045822102426,49.86022911051213,False
10,4,Chad Ochocinco,11.85983827493261,0.0,99.72045822102426,49.86022911051213,False
10,4,Evan Lysacek,14.016172506738538,0.0,99.72045822102426,49.86022911051213,False
10,4,Pamela Anderson,12.66846361185983,0.0,99.72045822102426,49.86022911051213,False
10,4,Nicole Scherzinger,13.477088948787062,0.0,99.72045822102426,49.86022911051213,False
10,4,Erin Andrews,10.5121293800539,0.0,99.72045822102426,49.86022911051213,False
10,4,Kate Gosselin,8.62533692722372,0.2795417789757393,100.0,50.13977088948787,False
10,4,Jake Pavelka,10.24258760107816,0.0,99.72045822102426,49.86022911051213,False
10,5,Niecy Nash,10.404624277456639,0.0,100.0,50.0,False
10,5,Chad Ochocinco,10.404624277456639,0.0,100.0,50.0,False
10,5,Evan Lysacek,15.606936416184968,0.0,100.0,50.0,False
10,5,Pamela Anderson,12.13872832369942,0.0,100.0,50.0,False
10,5,Nicole Scherzinger,16.76300578034682,0.0,100.0,50.0,False
10,5,Erin Andrews,12.71676300578034,0.0,100.0,50.0,False
10,5,Kate Gosselin,8.67052023121387,0.0,16.320729768786126,8.160364884393063,True
10,5,Jake Pavelka,13.294797687861271,0.0,100.0,50.0,False
10,6,Niecy Nash,12.44013735931173,0.0,100.0,50.0,False
10,6,Chad Ochocinco,14.832537716633501,0.0,100.0,50.0,False
10,6,Evan Lysacek,12.918703555466449,0.0,100.0,50.0,False
10,6,Pamela Anderson,14.35401936752898,0.0,100.0,50.0,False
10,6,Nicole Scherzinger,17.22489022690506,0.0,100.0,50.0,False
10,6,Erin Andrews,16.26799706984664,0.0,100.0,50.0,False
10,6,Jake Pavelka,11.96171470430762,0.0,16.60114243854952,8.30057121927476,True
10,7,Niecy Nash,15.7556270096463,0.6530868167202597,99.99,50.32154340836013,False
10,7,Chad Ochocinco,16.72025723472668,0.0,99.33691318327973,49.66845659163987,False
10,7,Evan Lysacek,17.36334405144694,0.0,99.33691318327973,49.66845659163987,False
10,7,Pamela Anderson,16.39871382636656,0.0,16.926286173633432,8.463143086816716,True
10,7,Nicole Scherzinger,17.36334405144694,0.0,99.33691318327973,49.66845659163987,False
10,7,Erin Andrews,16.39871382636656,0.01,99.34691318327974,49.67845659163987,False
10,8,Niecy Nash,16.996047430830032,0.0,22.995952569169965,11.497976284584983,True
10,8,Chad Ochocinco,17.78656126482213,0.0,100.0,50.0,False
10,8,Evan Lysacek,20.94861660079051,0.0,100.0,50.0,False
10,8,Nicole Scherzinger,23.3201581027668,0.0,100.0,50.0,False
10,8,Erin Andrews,20.94861660079051,0.0,100.0,50.0,False
10,9,Chad Ochocinco,23.008849557522122,0.0,26.983650442477877,13.491825221238939,True
10,9,Evan Lysacek,26.10619469026549,0.0,100.0,50.0,False
10,9,Nicole Scherzinger,26.10619469026549,0.0,100.0,50.0,False
10,9,Erin Andrews,24.7787610619469,0.0,100.0,50.0,False
11,1,David Hasselhoff,6.607929515418499,0.0,10.049570484581492,5.024785242290746,True
11,1,Florence Henderson,7.9295154185022,0.0,99.97999999999999,49.989999999999995,False
11,1,Kyle Massey,10.13215859030837,0.0,99.97999999999999,49.989999999999995,False
11,1,Jennifer Grey,10.5726872246696,0.0,99.97999999999999,49.989999999999995,False
11,1,Rick Fox,9.69162995594713,0.0,99.97999999999999,49.989999999999995,False
11,1,Kurt Warner,8.370044052863431,0.0,99.97999999999999,49.989999999999995,False
11,1,Margaret Cho,6.607929515418499,0.01,99.99,50.0,False
11,1,Michael Bolton,7.048458149779729,0.0,99.97999999999999,49.989999999999995,False
11,1,Brandy,10.13215859030837,0.0,99.97999999999999,49.989999999999995,False
11,1,The Situation,6.607929515418499,0.01,99.99,50.0,False
11,1,Audrina Patridge,8.370044052863431,0.0,99.97999999999999,49.989999999999995,False
11,1,Bristol Palin,7.9295154185022,0.0,99.97999999999999,49.989999999999995,False
11,2,Florence Henderson,8.597285067873301,0.0,100.0,50.0,False
11,2,Kyle Massey,9.95475113122171,0.0,100.0,50.0,False
11,2,Jennifer Grey,10.85972850678733,0.0,100.0,50.0,False
11,2,Rick Fox,9.502262443438909,0.0,100.0,50.0,False
11,2,Kurt Warner,9.502262443438909,0.0,100.0,50.0,False
11,2,Margaret Cho,8.14479638009049,0.0,100.0,50.0,False
11,2,Michael Bolton,5.42986425339366,0.0,12.742863019333607,6.371431509666803,True
11,2,Brandy,9.502262443438909,0.0,100.0,50.0,False
11,2,The Situation,8.14479638009049,0.0,100.0,50.0,False
11,2,Audrina Patridge,10.40723981900452,0.0,100.0,50.0,False
11,2,Bristol Palin,9.95475113122171,0.0,100.0,50.0,False
11,3,Florence Henderson,9.0497737556561,0.0,100.0,50.0,False
11,3,Kyle Massey,10.40723981900452,0.0,100.0,50.0,False
11,3,Jennifer Grey,10.85972850678733,0.0,100.0,50.0,False
11,3,Rick Fox,10.85972850678733,0.0,100.0,50.0,False
11,3,Kurt Warner,10.40723981900452,0.0,100.0,50.0,False
11,3,Margaret Cho,8.14479638009049,0.0,11.846203619909506,5.923101809954753,True
11,3,Brandy,10.85972850678733,0.0,100.0,50.0,False
11,3,The Situation,9.0497737556561,0.0,100.0,50.0,False
11,3,Audrina Patridge,11.76470588235294,0.0,100.0,50.0,False
11,3,Bristol Palin,8.597285067873301,0.0,100.0,50.0,False
11,4,Florence Henderson,9.77653631284916,0.0,100.0,50.0,False
11,4,Kyle Massey,11.17318435754189,0.0,100.0,50.0,False
11,4,Jennifer Grey,15.64245810055866,0.0,100.0,50.0,False
11,4,Rick Fox,10.893854748603351,0.0,100.0,50.0,False
11,4,Kurt Warner,9.49720670391061,0.0,100.0,50.0,False
11,4,Brandy,13.40782122905028,0.0,100.0,50.0,False
11,4,The Situation,7.82122905027933,0.0,14.392104283054001,7.196052141527001,True
11,4,Audrina Patridge,12.84916201117318,0.0,100.0,50.0,False
11,4,Bristol Palin,8.938547486033519,0.0,100.0,50.0,False
11,5,Florence Henderson,11.53846153846153,0.0,13.452788461538463,6.726394230769231,True
11,5,Kyle Massey,10.98901098901098,0.5594505494505493,98.34164835164836,49.45054945054945,False
11,5,Jennifer Grey,13.736263736263728,0.0,97.78219780219781,48.89109890109891,False
11,5,Rick Fox,13.186813186813179,0.0,97.78219780219781,48.89109890109891,False
11,5,Kurt Warner,13.186813186813179,0.0,97.78219780219781,48.89109890109891,False
11,5,Brandy,14.83516483516483,0.0,97.78219780219781,48.89109890109891,False
11,5,Audrina Patridge,12.637362637362632,0.0,97.78219780219781,48.89109890109891,False
11,5,Bristol Palin,9.89010989010989,1.658351648351639,99.44054945054945,50.54945054945055,False
11,6,Kyle Massey,14.492754323323789,0.9761385328356307,90.78146654602212,45.878802539428875,False
11,6,Jennifer Grey,14.00970921157704,1.45918364458238,91.26451165776886,46.36184765117562,False
11,6,Rick Fox,14.49280263266591,0.9760902234935094,90.78141823668,45.878754230086756,False
11,6,Kurt Warner,10.62800695461289,4.84088590154653,94.64621391473301,49.74354990813977,False
11,6,Brandy,17.39131484985698,0.0,89.80532801318648,44.90266400659324,False
11,6,Audrina Patridge,15.45889285615942,0.0,13.103964286697721,6.5519821433488605,True
11,6,Bristol Palin,13.52651917180396,1.9423736843554595,91.74770169754194,46.8450376909487,False
11,7,Kyle Massey,16.06714628297362,0.4896163069544299,99.03076738609113,49.76019184652278,False
11,7,Jennifer Grey,17.505995203836928,0.0,98.5411510791367,49.27057553956835,False
11,7,Rick Fox,16.54676258992805,0.0,16.77823741007194,8.38911870503597,True
11,7,Kurt Warner,16.78657074340527,0.0,98.5411510791367,49.27057553956835,False
11,7,Brandy,17.505995203836928,0.0,98.5411510791367,49.27057553956835,False
11,7,Bristol Palin,15.58752997601918,0.9692326139088705,99.51038369304557,50.23980815347722,False
11,8,Kyle Massey,21.132075471698112,0.0,99.61264150943396,49.80632075471698,False
11,8,Jennifer Grey,21.50943396226415,0.0,99.61264150943396,49.80632075471698,False
11,8,Kurt Warner,18.11320754716981,0.0,21.87879245283019,10.939396226415095,True
11,8,Brandy,21.50943396226415,0.0,99.61264150943396,49.80632075471698,False
11,8,Bristol Palin,17.73584905660377,0.3873584905660421,100.0,50.19367924528302,False
11,9,Kyle Massey,25.438596491228072,0.0,98.23561403508772,49.11780701754386,False
11,9,Jennifer Grey,26.31578947368421,0.0,98.23561403508772,49.11780701754386,False
11,9,Brandy,25.0,0.0,24.9925,12.49625,True
11,9,Bristol Palin,23.24561403508772,1.7643859649122808,100.0,50.88219298245614,False
12,2,Ralph Macchio,9.72222222222222,0.0,99.97999999999999,49.989999999999995,False
12,2,Chelsea Kane,8.33333333333333,0.0,99.97999999999999,49.989999999999995,False
12,2,Kirstie Alley,9.25925925925925,0.0,99.97999999999999,49.989999999999995,False
12,2,Hines Ward,10.64814814814814,0.0,99.97999999999999,49.989999999999995,False
12,2,Sugar Ray Leonard,7.87037037037037,0.01,99.99,50.0,False
12,2,Chris Jericho,10.64814814814814,0.0,99.97999999999999,49.989999999999995,False
12,2,Petra Nemcova,8.33333333333333,0.0,99.97999999999999,49.989999999999995,False
12,2,Mike Catherwood,7.87037037037037,0.0,10.302356902356896,5.151178451178448,True
12,2,Romeo,10.64814814814814,0.0,99.97999999999999,49.989999999999995,False
12,2,Wendy Williams,7.87037037037037,0.01,99.99,50.0,False
12,2,Kendra Wilkinson,8.796296296296289,0.0,99.97999999999999,49.989999999999995,False
12,3,Ralph Macchio,9.81308411214953,0.0,100.0,50.0,False
12,3,Chelsea Kane,10.74766355140186,0.0,100.0,50.0,False
12,3,Kirstie Alley,9.81308411214953,0.0,100.0,50.0,False
12,3,Hines Ward,11.6822429906542,0.0,100.0,50.0,False
12,3,Sugar Ray Leonard,9.34579439252336,0.0,100.0,50.0,False
12,3,Chris Jericho,9.81308411214953,0.0,100.0,50.0,False
12,3,Petra Nemcova,11.6822429906542,0.0,100.0,50.0,False
12,3,Romeo,9.34579439252336,0.0,100.0,50.0,False
12,3,Wendy Williams,7.00934579439252,0.0,12.981654205607473,6.4908271028037365,True
12,3,Kendra Wilkinson,10.74766355140186,0.0,100.0,50.0,False
12,4,Ralph Macchio,12.135922330097081,0.0,98.53368932038835,49.266844660194174,False
12,4,Chelsea Kane,12.62135922330097,0.0,98.53368932038835,49.266844660194174,False
12,4,Kirstie Alley,10.679611650485429,0.0,98.53368932038835,49.266844660194174,False
12,4,Hines Ward,12.135922330097081,0.0,98.53368932038835,49.266844660194174,False
12,4,Sugar Ray Leonard,10.19417475728155,0.0,12.01915857605178,6.00957928802589,True
12,4,Chris Jericho,11.16504854368932,0.0,98.53368932038835,49.266844660194174,False
12,4,Petra Nemcova,11.16504854368932,0.0,98.53368932038835,49.266844660194174,False
