season,week,celebrity_name,industry,judge_percent,est_fan_percent,is_eliminated
7,9,Warren Sapp,Athlete,24.37810945273631,28.28282828282828,False
7,9,Lance Bass,Singer/Rapper,28.35820895522388,22.22222222222222,False
7,9,Brooke Burke,TV Personality,24.37810945273631,24.242424242424242,False
8,2,Gilles Marini,Actor/Actress,10.18867924528302,7.855256253697343,False
8,2,Denise Richards,Actor/Actress,7.924528301886791,7.855256253697344,False
8,2,David Alan Grier,Actor/Actress,6.41509433962264,7.855256253697344,False
8,2,Lawrence Taylor,Athlete,7.54716981132075,8.795051868708203,False
8,2,Ty Murray,Athlete,7.54716981132075,8.795051868708203,False
8,2,Shawn Johnson,Athlete,9.0566037735849,8.795051868708203,False
8,2,Steve Wozniak,Entrepreneur,6.41509433962264,6.91547291098719,False
8,2,Belinda Carlisle,Singer/Rapper,6.79245283018867,6.354834840923822,True
8,2,Chuck Wicks,Singer/Rapper,7.54716981132075,6.91547291098719,False
8,2,Lil' Kim,Singer/Rapper,8.67924528301886,6.91547291098719,False
8,2,Steve-O,TV Personality,5.28301886792452,7.864268803187972,False
8,2,Holly Madison,TV Personality,6.79245283018867,7.541776627855001,False
8,2,Melissa Rycroft,TV Personality,9.81132075471698,7.541776627855001,False
8,3,Gilles Marini,Actor/Actress,10.62992125984252,8.339202044062313,False
8,3,Denise Richards,Actor/Actress,6.29921259842519,7.111285237825099,True
8,3,David Alan Grier,Actor/Actress,9.44881889763779,8.339202044062311,False
8,3,Lawrence Taylor,Athlete,7.87401574803149,9.381451502141642,False
8,3,Ty Murray,Athlete,9.05511811023622,9.381451498367218,False
8,3,Shawn Johnson,Athlete,10.62992125984252,9.381451498367218,False
8,3,Steve Wozniak,Entrepreneur,3.93700787401574,9.473489962234547,False
8,3,Chuck Wicks,Singer/Rapper,9.05511811023622,7.292480565772293,False
8,3,Lil' Kim,Singer/Rapper,9.84251968503937,7.292480565772293,False
8,3,Steve-O,TV Personality,5.9055118110236196,8.00250169379835,False
8,3,Holly Madison,TV Personality,6.6929133858267695,8.00250169379835,False
8,3,Melissa Rycroft,TV Personality,10.62992125984252,8.00250169379835,False
8,4,Gilles Marini,Actor/Actress,12.39669421487603,9.191176470588236,False
8,4,David Alan Grier,Actor/Actress,9.09090909090909,9.191176470588236,False
8,4,Lawrence Taylor,Athlete,7.85123966942148,10.294117647058822,False
8,4,Ty Murray,Athlete,10.33057851239669,10.294117647058822,False
8,4,Shawn Johnson,Athlete,10.33057851239669,10.294117647058822,False
8,4,Steve Wozniak,Entrepreneur,4.95867768595041,8.088235294117647,True
8,4,Chuck Wicks,Singer/Rapper,9.09090909090909,8.088235294117647,False
8,4,Lil' Kim,Singer/Rapper,11.15702479338843,8.088235294117647,False
8,4,Steve-O,TV Personality,6.19834710743801,8.823529411764707,False
8,4,Holly Madison,TV Personality,6.61157024793388,8.823529411764707,False
8,4,Melissa Rycroft,TV Personality,11.98347107438016,8.823529411764707,False
8,5,Gilles Marini,Actor/Actress,13.80952380952381,11.0619469026651,False
8,5,David Alan Grier,Actor/Actress,10.47619047619047,9.888327012231052,True
8,5,Lawrence Taylor,Athlete,9.52380952380952,12.389380530892621,False
8,5,Ty Murray,Athlete,10.0,12.389380530892621,False
8,5,Shawn Johnson,Athlete,12.38095238095238,12.389380530892621,False
8,5,Chuck Wicks,Singer/Rapper,10.952380952380949,9.734513274437061,False
8,5,Lil' Kim,Singer/Rapper,12.38095238095238,9.734513274437061,False
8,5,Steve-O,TV Personality,8.57142857142857,11.793088916992954,False
8,5,Melissa Rycroft,TV Personality,11.9047619047619,10.619469026558907,False
8,6,Gilles Marini,Actor/Actress,13.97849462365591,12.437810945273633,False
8,6,Lawrence Taylor,Athlete,11.82795698924731,13.930348258706468,False
8,6,Ty Murray,Athlete,9.67741935483871,13.930348258706468,False
8,6,Shawn Johnson,Athlete,13.97849462365591,13.930348258706468,False
8,6,Chuck Wicks,Singer/Rapper,12.36559139784946,10.945273631840797,False
8,6,Lil' Kim,Singer/Rapper,15.05376344086021,10.945273631840797,False
8,6,Steve-O,TV Personality,8.6021505376344,11.940298507462686,True
8,6,Melissa Rycroft,TV Personality,14.51612903225806,11.940298507462686,False
8,7,Gilles Marini,Actor/Actress,14.83516483516483,14.084610056518281,False
8,7,Lawrence Taylor,Athlete,11.53846153846153,15.596447305145153,True
8,7,Ty Murray,Athlete,13.186813186813179,15.780916134479288,False
8,7,Shawn Johnson,Athlete,15.38461538461538,15.780916134479288,False
8,7,Chuck Wicks,Singer/Rapper,14.83516483516483,12.38827750661383,False
8,7,Lil' Kim,Singer/Rapper,14.28571428571428,12.8491945578924,False
8,7,Melissa Rycroft,TV Personality,15.93406593406593,13.519638304871753,False
8,8,Gilles Marini,Actor/Actress,17.628205128205128,16.77852348993306,False
8,8,Ty Murray,Athlete,16.66666666666666,18.791946308633943,False
8,8,Shawn Johnson,Athlete,16.66666666666666,18.791946308633943,False
8,8,Chuck Wicks,Singer/Rapper,16.34615384615384,14.634959559501649,True
8,8,Lil' Kim,Singer/Rapper,17.94871794871795,14.765100671231659,False
8,8,Melissa Rycroft,TV Personality,14.743589743589741,16.23752366206575,False
8,9,Gilles Marini,Actor/Actress,20.97378277153558,19.68503937007874,False
8,9,Ty Murray,Athlete,17.22846441947565,22.04724409448819,False
8,9,Shawn Johnson,Athlete,20.97378277153558,22.04724409448819,False
8,9,Lil' Kim,Singer/Rapper,19.475655430711612,17.322834645669293,True
8,9,Melissa Rycroft,TV Personality,21.34831460674157,18.89763779527559,False
8,10,Gilles Marini,Actor/Actress,27.397260273972602,23.78131452899228,False
8,10,Ty Murray,Athlete,21.91780821917808,26.38779658451074,True
8,10,Shawn Johnson,Athlete,25.570776255707763,26.639439333949714,False
8,10,Melissa Rycroft,TV Personality,25.11415525114155,23.19144955254727,False
9,1,Ashley Hamiliton,Actor/Actress,4.67979676767199,5.930858450037399,True
9,1,Debi Mazar,Actor/Actress,5.41874056646528,6.462184482004281,False
9,1,Melissa Joan Hart,Actor/Actress,5.911353345234851,6.462184481843854,False
9,1,Mark Dacascos,Actor/Actress,7.14283603088091,6.462184481843855,False
9,1,Chuck Liddell,Athlete,5.41874056646528,7.239896831544494,False
9,1,Natalie Coughlin,Athlete,6.65022325211133,7.239896831544494,False
9,1,Louie Vito,Athlete,6.65022325211133,7.239896831544494,False
9,1,Michael Irvin,Athlete,4.679821398310921,7.239896831544494,False
9,1,Joanna Krupa,Model,8.37439260844377,5.166533869456801,False
9,1,Kathy Ireland,Model,4.92610315705677,5.684552060652621,False
9,1,Tom DeLay,Politician,4.92610315705677,5.684552060652619,False
9,1,Macy Gray,Singer/Rapper,4.67979676767199,5.9308584500374,False
9,1,Aaron Carter,Singer/Rapper,7.8817798296742,5.684462404953456,False
9,1,Mya,Singer/Rapper,7.63547344028941,5.684462404953456,False
9,1,Donny Osmond,Singer/Rapper,7.389167050904629,5.684462404953456,False
9,1,Kelly Osbourne,TV Personality,7.63544880965048,6.203117122432831,False
9,2,Debi Mazar,Actor/Actress,7.14285714285714,7.374631268436578,False
9,2,Melissa Joan Hart,Actor/Actress,6.4625850340136,7.374631268436578,False
9,2,Mark Dacascos,Actor/Actress,7.14285714285714,7.374631268436578,False
9,2,Chuck Liddell,Athlete,6.4625850340136,8.259587020648967,False
9,2,Natalie Coughlin,Athlete,7.14285714285714,8.259587020648967,False
9,2,Louie Vito,Athlete,6.4625850340136,8.259587020648967,False
9,2,Michael Irvin,Athlete,6.802721088435371,8.259587020648967,False
9,2,Joanna Krupa,Model,6.802721088435371,5.899705014749262,False
9,2,Kathy Ireland,Model,6.122448979591829,5.899705014749262,True
9,2,Tom DeLay,Politician,6.122448979591829,6.489675516224189,False
9,2,Aaron Carter,Singer/Rapper,9.18367346938775,6.489675516224189,False
9,2,Mya,Singer/Rapper,9.18367346938775,6.489675516224189,False
9,2,Donny Osmond,Singer/Rapper,8.50340136054421,6.489675516224189,False
9,2,Kelly Osbourne,TV Personality,6.4625850340136,7.079646017699115,False
9,3,Debi Mazar,Actor/Actress,6.5891472868217,7.17822654397091,True
9,3,Melissa Joan Hart,Actor/Actress,7.3643410852713105,7.800921474938767,False
9,3,Mark Dacascos,Actor/Actress,6.97674418604651,7.800921478023025,False
9,3,Chuck Liddell,Athlete,6.5891472868217,8.75626410796228,False
9,3,Natalie Coughlin,Athlete,10.07751937984496,8.756264099918662,False
9,3,Louie Vito,Athlete,7.75193798449612,8.756264099918663,False
9,3,Michael Irvin,Athlete,5.42635658914728,8.756264099918663,False
9,3,Joanna Krupa,Model,8.91472868217054,6.2234972878282555,False
9,3,Tom DeLay,Politician,5.81395348837209,7.95342034242052,False
9,3,Aaron Carter,Singer/Rapper,8.139534883720929,6.843504871533036,False
9,3,Mya,Singer/Rapper,10.46511627906976,6.843504871533036,False
9,3,Donny Osmond,Singer/Rapper,8.139534883720929,6.843504871533036,False
9,3,Kelly Osbourne,TV Personality,7.75193798449612,7.4874418505011375,False
9,4,Melissa Joan Hart,Actor/Actress,11.57024793388429,9.118345813926862,False
9,4,Mark Dacascos,Actor/Actress,9.09090909090909,9.118345813926862,False
9,4,Chuck Liddell,Athlete,7.0247933884297495,9.724777745184745,True
9,4,Natalie Coughlin,Athlete,9.91735537190082,10.251061856608061,False
9,4,Louie Vito,Athlete,6.61157024793388,10.251061856608061,False
9,4,Michael Irvin,Athlete,6.61157024793388,10.251061856608061,False
9,4,Joanna Krupa,Model,10.743801652892559,7.260087780997991,False
9,4,Aaron Carter,Singer/Rapper,7.43801652892562,9.311554604688874,False
9,4,Mya,Singer/Rapper,11.57024793388429,7.98150195459536,False
9,4,Donny Osmond,Singer/Rapper,9.91735537190082,7.98150195459536,False
9,4,Kelly Osbourne,TV Personality,9.50413223140495,8.750698762259749,False
9,5,Melissa Joan Hart,Actor/Actress,9.50413223140495,10.136506700028598,False
9,5,Mark Dacascos,Actor/Actress,10.743801652892559,10.136506700028598,False
9,5,Natalie Coughlin,Athlete,9.09090909090909,10.373380642096434,True
9,5,Louie Vito,Athlete,9.09090909090909,11.412612852406411,False
9,5,Michael Irvin,Athlete,8.67768595041322,11.412612852651595,False
9,5,Joanna Krupa,Model,9.91735537190082,9.546934361104704,False
9,5,Aaron Carter,Singer/Rapper,9.91735537190082,9.546934361104704,False
9,5,Mya,Singer/Rapper,11.15702479338843,8.853920447725114,False
9,5,Donny Osmond,Singer/Rapper,11.98347107438016,8.853920447725114,False
9,5,Kelly Osbourne,TV Personality,9.91735537190082,9.726670635128713,False
9,6,Melissa Joan Hart,Actor/Actress,9.23076272187096,11.534881719731217,True
9,6,Mark Dacascos,Actor/Actress,12.30773491139007,11.574074074058029,False
9,6,Louie Vito,Athlete,9.23080118354255,12.962962962855853,False
9,6,Michael Irvin,Athlete,8.46149082823748,12.962962962855853,False
9,6,Joanna Krupa,Model,13.84616331364223,9.25925925929812,False
9,6,Aaron Carter,Singer/Rapper,12.69227470402782,10.185185185259684,False
9,6,Mya,Singer/Rapper,12.692351627371009,10.185185185259684,False
9,6,Donny Osmond,Singer/Rapper,11.923079733737529,10.185185185259684,False
9,6,Kelly Osbourne,TV Personality,9.6153409761803,11.150303465421876,False
9,7,Mark Dacascos,Actor/Actress,12.250712250712251,15.271878768822917,True
9,7,Michael Irvin,Athlete,13.390313390313391,17.177914110304744,False
9,7,Joanna Krupa,Model,15.66951566951566,12.269938650328017,False
9,7,Aaron Carter,Singer/Rapper,15.0997150997151,13.49693251539433,False
9,7,Mya,Singer/Rapper,13.96011396011396,13.562477059421207,False
9,7,Donny Osmond,Singer/Rapper,14.814814814814811,13.49693251539433,False
9,7,Kelly Osbourne,TV Personality,14.814814814814811,14.723926380334458,False
9,8,Joanna Krupa,Model,19.84732824427481,18.668576095085946,False
9,8,Aaron Carter,Singer/Rapper,19.08396946564885,19.431934873711906,True
9,8,Mya,Singer/Rapper,22.51908396946564,20.02742392144791,False
9,8,Donny Osmond,Singer/Rapper,19.08396946564885,20.02742392144791,False
9,8,Kelly Osbourne,TV Personality,19.46564885496183,21.84464118830633,False
9,9,Joanna Krupa,Model,25.31258701201785,22.727272727272727,True
9,9,Mya,Singer/Rapper,27.187499707030238,25.0,False
9,9,Donny Osmond,Singer/Rapper,23.125016992245907,25.0,False
9,9,Kelly Osbourne,TV Personality,24.37489628870599,27.27272727272727,False
10,2,Aiden Turner,Actor/Actress,8.63636363636363,9.332551661632,False
10,2,Shannen Doherty,Actor/Actress,9.09090909090909,7.245088643650557,True
10,2,Niecy Nash,Actor/Actress,9.54545454545454,9.332551655495747,False
10,2,Buzz Aldrin,Astronaut,5.45454545454545,10.881452280014198,False
10,2,Chad Ochocinco,Athlete,7.27272727272727,10.507336786702778,False
10,2,Evan Lysacek,Athlete,10.9090909090909,10.507336786702778,False
10,2,Pamela Anderson,Model,10.0,7.417027348377738,False
10,2,Nicole Scherzinger,Singer/Rapper,12.72727272727272,8.151822888407953,False
10,2,Erin Andrews,Sports Broadcaster,10.45454545454545,8.151822896433474,False
10,2,Kate Gosselin,TV Personality,6.8181818181818095,9.517815916377836,False
10,2,Jake Pavelka,TV Personality,9.09090909090909,8.955193136204937,False
10,3,Aiden Turner,Actor/Actress,9.85221674876847,10.416666666666668,False
10,3,Niecy Nash,Actor/Actress,10.34482758620689,10.416666666666668,False
10,3,Buzz Aldrin,Astronaut,6.4039408866995,9.166666666666666,True
10,3,Chad Ochocinco,Athlete,9.85221674876847,11.666666666666666,False
10,3,Evan Lysacek,Athlete,12.80788177339901,11.666666666666666,False
10,3,Pamela Anderson,Model,10.34482758620689,8.333333333333332,False
10,3,Nicole Scherzinger,Singer/Rapper,11.33004926108374,9.166666666666666,False
10,3,Erin Andrews,Sports Broadcaster,11.33004926108374,9.166666666666666,False
10,3,Kate Gosselin,TV Personality,7.38916256157635,10.0,False
10,3,Jake Pavelka,TV Personality,10.34482758620689,10.0,False
10,4,Aiden Turner,Actor/Actress,8.89487870619946,11.103761220597887,True
10,4,Niecy Nash,Actor/Actress,9.70350404312668,11.467889908250894,False
10,4,Chad Ochocinco,Athlete,11.85983827493261,12.844036697150658,False
10,4,Evan Lysacek,Athlete,14.016172506738538,12.84403669715066,False
10,4,Pamela Anderson,Model,12.66846361185983,9.174311926654427,False
10,4,Nicole Scherzinger,Singer/Rapper,13.477088948787062,10.091743119350616,False
10,4,Erin Andrews,Sports Broadcaster,10.5121293800539,10.091743119350616,False
10,4,Kate Gosselin,TV Personality,8.62533692722372,11.373302999573628,False
10,4,Jake Pavelka,TV Personality,10.24258760107816,11.00917431192062,False
10,5,Niecy Nash,Actor/Actress,10.404624277456639,12.953367875647666,False
10,5,Chad Ochocinco,Athlete,10.404624277456639,14.507772020725387,False
10,5,Evan Lysacek,Athlete,15.606936416184968,14.507772020725387,False
10,5,Pamela Anderson,Model,12.13872832369942,10.362694300518134,False
10,5,Nicole Scherzinger,Singer/Rapper,16.76300578034682,11.398963730569948,False
10,5,Erin Andrews,Sports Broadcaster,12.71676300578034,11.398963730569948,False
10,5,Kate Gosselin,TV Personality,8.67052023121387,12.435233160621761,True
10,5,Jake Pavelka,TV Personality,13.294797687861271,12.435233160621761,False
10,6,Niecy Nash,Actor/Actress,12.44013735931173,14.792899408284024,False
10,6,Chad Ochocinco,Athlete,14.832537716633501,16.56804733727811,False
10,6,Evan Lysacek,Athlete,12.918703555466449,16.56804733727811,False
10,6,Pamela Anderson,Model,14.35401936752898,11.834319526627219,False
10,6,Nicole Scherzinger,Singer/Rapper,17.22489022690506,13.017751479289942,False
10,6,Erin Andrews,Sports Broadcaster,16.26799706984664,13.017751479289942,False
10,6,Jake Pavelka,TV Personality,11.96171470430762,14.201183431952662,True
10,7,Niecy Nash,Actor/Actress,15.7556270096463,17.24137931034483,False
10,7,Chad Ochocinco,Athlete,16.72025723472668,19.310344827586206,False
10,7,Evan Lysacek,Athlete,17.36334405144694,19.310344827586206,False
10,7,Pamela Anderson,Model,16.39871382636656,13.793103448275861,True
10,7,Nicole Scherzinger,Singer/Rapper,17.36334405144694,15.172413793103448,False
10,7,Erin Andrews,Sports Broadcaster,16.39871382636656,15.172413793103448,False
10,8,Niecy Nash,Actor/Actress,16.996047430830032,20.0,True
10,8,Chad Ochocinco,Athlete,17.78656126482213,22.400000000000002,False
10,8,Evan Lysacek,Athlete,20.94861660079051,22.400000000000002,False
10,8,Nicole Scherzinger,Singer/Rapper,23.3201581027668,17.599999999999998,False
10,8,Erin Andrews,Sports Broadcaster,20.94861660079051,17.599999999999998,False
10,9,Chad Ochocinco,Athlete,23.008849557522122,25.756803905728564,True
10,9,Evan Lysacek,Athlete,26.10619469026549,27.59684491998247,False
10,9,Nicole Scherzinger,Singer/Rapper,26.10619469026549,22.659458772985193,False
10,9,Erin Andrews,Sports Broadcaster,24.7787610619469,23.986892401303788,False
11,1,David Hasselhoff,Actor/Actress,6.607929515418499,8.043689769332213,True
11,1,Florence Henderson,Actor/Actress,7.9295154185022,8.478734381609293,False
11,1,Kyle Massey,Actor/Actress,10.13215859030837,8.478734381609293,False
11,1,Jennifer Grey,Actor/Actress,10.5726872246696,8.478734381609293,False
11,1,Rick Fox,Athlete,9.69162995594713,9.500008943870085,False
11,1,Kurt Warner,Athlete,8.370044052863431,9.500008943870085,False
11,1,Margaret Cho,Comedian,6.607929515418499,8.043689769332213,False
11,1,Michael Bolton,Singer/Rapper,7.048458149779729,7.603161134970984,False
11,1,Brandy,Singer/Rapper,10.13215859030837,7.457443311916433,False
11,1,The Situation,TV Personality,6.607929515418499,8.138598327293371,False
11,1,Audrina Patridge,TV Personality,8.370044052863431,8.138598327293371,False
11,1,Bristol Palin,TV Personality,7.9295154185022,8.138598327293371,False
11,2,Florence Henderson,Actor/Actress,8.597285067873301,9.293680297397769,False
11,2,Kyle Massey,Actor/Actress,9.95475113122171,9.293680297397769,False
11,2,Jennifer Grey,Actor/Actress,10.85972850678733,9.293680297397769,False
11,2,Rick Fox,Athlete,9.502262443438909,10.408921933085502,False
11,2,Kurt Warner,Athlete,9.502262443438909,10.408921933085502,False
11,2,Margaret Cho,Comedian,8.14479638009049,8.178438661710038,False
11,2,Michael Bolton,Singer/Rapper,5.42986425339366,8.178438661710038,True
11,2,Brandy,Singer/Rapper,9.502262443438909,8.178438661710038,False
11,2,The Situation,TV Personality,8.14479638009049,8.921933085501859,False
11,2,Audrina Patridge,TV Personality,10.40723981900452,8.921933085501859,False
11,2,Bristol Palin,TV Personality,9.95475113122171,8.921933085501859,False
11,3,Florence Henderson,Actor/Actress,9.0497737556561,10.121457489878543,False
11,3,Kyle Massey,Actor/Actress,10.40723981900452,10.121457489878543,False
11,3,Jennifer Grey,Actor/Actress,10.85972850678733,10.121457489878543,False
11,3,Rick Fox,Athlete,10.85972850678733,11.336032388663968,False
11,3,Kurt Warner,Athlete,10.40723981900452,11.336032388663968,False
11,3,Margaret Cho,Comedian,8.14479638009049,8.906882591093117,True
11,3,Brandy,Singer/Rapper,10.85972850678733,8.906882591093117,False
11,3,The Situation,TV Personality,9.0497737556561,9.7165991902834,False
11,3,Audrina Patridge,TV Personality,11.76470588235294,9.7165991902834,False
11,3,Bristol Palin,TV Personality,8.597285067873301,9.7165991902834,False
11,4,Florence Henderson,Actor/Actress,9.77653631284916,11.11111111111111,False
11,4,Kyle Massey,Actor/Actress,11.17318435754189,11.11111111111111,False
11,4,Jennifer Grey,Actor/Actress,15.64245810055866,11.11111111111111,False
11,4,Rick Fox,Athlete,10.893854748603351,12.444444444444445,False
11,4,Kurt Warner,Athlete,9.49720670391061,12.444444444444445,False
11,4,Brandy,Singer/Rapper,13.40782122905028,9.777777777777779,False
11,4,The Situation,TV Personality,7.82122905027933,10.666666666666668,True
11,4,Audrina Patridge,TV Personality,12.84916201117318,10.666666666666668,False
11,4,Bristol Palin,TV Personality,8.938547486033519,10.666666666666668,False
11,5,Florence Henderson,Actor/Actress,11.53846153846153,11.364878902203786,True
11,5,Kyle Massey,Actor/Actress,10.98901098901098,12.43781094528508,False
11,5,Jennifer Grey,Actor/Actress,13.736263736263728,12.437810945285081,False
11,5,Rick Fox,Athlete,13.186813186813179,13.930348258626854,False
11,5,Kurt Warner,Athlete,13.186813186813179,13.930348258626854,False
11,5,Brandy,Singer/Rapper,14.83516483516483,10.94527363194279,False
11,5,Audrina Patridge,TV Personality,12.637362637362632,11.940298507474132,False
11,5,Bristol Palin,TV Personality,9.89010989010989,13.013230550555425,False
11,6,Kyle Massey,Actor/Actress,14.492754323323789,14.266711382496004,False
11,6,Jennifer Grey,Actor/Actress,14.00970921157704,14.266711382496004,False
11,6,Rick Fox,Athlete,14.49280263266591,15.968373080899102,False
11,6,Kurt Warner,Athlete,10.62800695461289,16.887487061432562,False
11,6,Brandy,Singer/Rapper,17.39131484985698,12.565141088548794,False
11,6,Audrina Patridge,TV Personality,15.45889285615942,12.05660115988603,True
11,6,Bristol Palin,TV Personality,13.52651917180396,13.98897484424149,False
11,7,Kyle Massey,Actor/Actress,16.06714628297362,16.740265968606217,False
11,7,Jennifer Grey,Actor/Actress,17.505995203836928,16.218524132392442,False
11,7,Rick Fox,Athlete,16.54676258992805,16.260649661651787,True
11,7,Kurt Warner,Athlete,16.78657074340527,18.259260914045992,False
11,7,Brandy,Singer/Rapper,17.505995203836928,15.301417047742905,False
11,7,Bristol Palin,TV Personality,15.58752997601918,17.21988227556066,False
11,8,Kyle Massey,Actor/Actress,21.132075471698112,20.020399720023843,False
11,8,Jennifer Grey,Actor/Actress,21.50943396226415,20.020399720023843,False
11,8,Kurt Warner,Athlete,18.11320754716981,20.992689494826877,True
11,8,Brandy,Singer/Rapper,21.50943396226415,17.59646307973253,False
11,8,Bristol Palin,TV Personality,17.73584905660377,21.37004798539292,False
11,9,Kyle Massey,Actor/Actress,25.438596491228072,26.041666666666668,False
11,9,Jennifer Grey,Actor/Actress,26.31578947368421,26.041666666666668,False
11,9,Brandy,Singer/Rapper,25.0,22.916666666666664,True
11,9,Bristol Palin,TV Personality,23.24561403508772,25.0,False
12,2,Ralph Macchio,Actor/Actress,9.72222222222222,9.22509225092589,False
12,2,Chelsea Kane,Actor/Actress,8.33333333333333,9.22509225092589,False
12,2,Kirstie Alley,Actor/Actress,9.25925925925925,9.22509225092589,False
12,2,Hines Ward,Athlete,10.64814814814814,10.332103320945528,False
12,2,Sugar Ray Leonard,Athlete,7.87037037037037,10.332103320945528,False
12,2,Chris Jericho,Athlete,10.64814814814814,10.332103320945528,False
12,2,Petra Nemcova,Model,8.33333333333333,7.517596009369534,False
12,2,Mike Catherwood,Radio Personality,7.87037037037037,7.980558972332494,True
12,2,Romeo,Singer/Rapper,10.64814814814814,8.118081180905733,False
12,2,Wendy Williams,TV Personality,7.87037037037037,8.856088560888988,False
12,2,Kendra Wilkinson,TV Personality,8.796296296296289,8.856088560888988,False
12,3,Ralph Macchio,Actor/Actress,9.81308411214953,10.040160642570282,False
12,3,Chelsea Kane,Actor/Actress,10.74766355140186,10.040160642570282,False
12,3,Kirstie Alley,Actor/Actress,9.81308411214953,10.040160642570282,False
12,3,Hines Ward,Athlete,11.6822429906542,11.244979919678714,False
12,3,Sugar Ray Leonard,Athlete,9.34579439252336,11.244979919678714,False
12,3,Chris Jericho,Athlete,9.81308411214953,11.244979919678714,False
12,3,Petra Nemcova,Model,11.6822429906542,8.032128514056225,False
12,3,Romeo,Singer/Rapper,9.34579439252336,8.835341365461847,False
12,3,Wendy Williams,TV Personality,7.00934579439252,9.63855421686747,True
12,3,Kendra Wilkinson,TV Personality,10.74766355140186,9.63855421686747,False
12,4,Ralph Macchio,Actor/Actress,12.135922330097081,11.001807809049906,False
12,4,Chelsea Kane,Actor/Actress,12.62135922330097,11.001807809049902,False
12,4,Kirstie Alley,Actor/Actress,10.679611650485429,11.001807809049902,False
12,4,Hines Ward,Athlete,12.135922330097081,12.353265354071015,False
12,4,Sugar Ray Leonard,Athlete,10.19417475728155,10.693370692669241,True
12,4,Chris Jericho,Athlete,11.16504854368932,12.353265341306203,False
12,4,Petra Nemcova,Model,11.16504854368932,9.722496906261469,False
12,4,Romeo,Singer/Rapper,11.16504854368932,9.722496906261469,False
12,4,Kendra Wilkinson,TV Personality,8.7378640776699,12.149681372280888,False
12,5,Ralph Macchio,Actor/Actress,11.34020618556701,12.690355329949238,False
12,5,Chelsea Kane,Actor/Actress,13.4020618556701,12.690355329949238,False
12,5,Kirstie Alley,Actor/Actress,11.85567010309278,12.690355329949238,False
12,5,Hines Ward,Athlete,13.917525773195871,14.213197969543149,False
12,5,Chris Jericho,Athlete,13.4020618556701,14.213197969543149,False
12,5,Petra Nemcova,Model,11.34020618556701,10.152284263959391,True
12,5,Romeo,Singer/Rapper,13.4020618556701,11.16751269035533,False
12,5,Kendra Wilkinson,TV Personality,11.34020618556701,12.18274111675127,False
12,6,Ralph Macchio,Actor/Actress,13.33333333333333,14.34624758174001,False
12,6,Chelsea Kane,Actor/Actress,15.55555555555555,14.101429262699593,False
12,6,Kirstie Alley,Actor/Actress,14.444444444444441,14.101429262699593,False
12,6,Hines Ward,Athlete,15.0,15.797149435596177,False
12,6,Chris Jericho,Athlete,12.22222222222222,15.457358692851123,True
12,6,Romeo,Singer/Rapper,15.55555555555555,12.405693738229052,False
12,6,Kendra Wilkinson,TV Personality,13.88888888888889,13.790692026184452,False
12,7,Ralph Macchio,Actor/Actress,17.50663129973474,16.712031715086088,False
12,7,Chelsea Kane,Actor/Actress,16.9761273209549,16.712031715086088,False
12,7,Kirstie Alley,Actor/Actress,15.915119363395219,16.712031715086088,False
12,7,Hines Ward,Athlete,17.50663129973474,18.727782610339954,False
12,7,Romeo,Singer/Rapper,15.915119363395219,15.700687116895848,False
12,7,Kendra Wilkinson,TV Personality,16.180371352785137,15.435435127505931,True
12,8,Ralph Macchio,Actor/Actress,17.69230769230769,20.0,False
12,8,Chelsea Kane,Actor/Actress,21.15384615384615,20.0,False
12,8,Kirstie Alley,Actor/Actress,20.38461538461538,20.0,False
12,8,Hines Ward,Athlete,20.76923076923077,22.400000000000002,False
12,8,Romeo,Singer/Rapper,20.0,17.599999999999998,True
12,9,Ralph Macchio,Actor/Actress,20.42553191489361,24.271844660194176,True
12,9,Chelsea Kane,Actor/Actress,31.063829787234038,24.271844660194176,False
12,9,Kirstie Alley,Actor/Actress,22.97872340425532,24.271844660194176,False
12,9,Hines Ward,Athlete,25.53191489361702,27.184466019417474,False
13,1,Elisabetta Canalis,Actor/Actress,6.91244239631336,8.612101351467786,False
13,1,David Arquette,Actor/Actress,8.29493087557603,8.377392934250956,False
13,1,Ricki Lake,Actor/Actress,9.21658986175115,8.377392934250956,False
13,1,J.R. Martinez,Actor/Actress,10.13824884792626,8.377392934250956,False
13,1,Metta World Peace (Ron),Athlete,6.451612903225799,9.072930844555346,True
13,1,Hope Solo,Athlete,9.67741935483871,9.384522289695667,False
13,1,Chynna Phillips,Singer/Rapper,10.13824884792626,7.370255603806824,False
13,1,Kristin Cavallari,TV Personality,8.75576036866359,8.041822463679754,False
13,1,Carson Kressley,TV Personality,7.834101382488471,8.041822463640651,False
13,1,Chaz Bono,TV Personality,7.834101382488471,8.041822463640651,False
13,1,Nancy Grace,TV Personality,7.37327188940092,8.151271858380225,False
13,1,Rob Kardashian,TV Personality,7.37327188940092,8.151271858380225,False
13,2,Elisabetta Canalis,Actor/Actress,9.41704035874439,7.952997840890262,True
13,2,David Arquette,Actor/Actress,8.07174887892376,9.298289320710895,False
13,2,Ricki Lake,Actor/Actress,10.31390134529148,9.259259259259306,False
13,2,J.R. Martinez,Actor/Actress,9.86547085201793,9.259259259259307,False
13,2,Hope Solo,Athlete,8.5201793721973,10.370370370279355,False
13,2,Chynna Phillips,Singer/Rapper,9.41704035874439,8.148148148238741,False
